Time,Height,Resultant_acceleration,Resultant_velocity,AGC,classlabel
7.8,897.06,0.099,173.24,43,8
7.9,899.2,0.122,173.36,45,8
8.0,898.18,0.146,173.69,44,8
8.1,900.59,0.153,174.16,43,8
8.2,900.74,0.116,174.31,46,8
8.3,903.91,0.147,174.65,47,8
8.4,904.64,0.138,175.02,46,8
8.5,904.64,0.128,175.3,45,8
8.6,905.97,0.13,175.49,43,8
8.7,908.82,0.099,175.61,45,8
8.8,909.74,0.108,175.98,47,8
8.9,909.88,0.088,176.36,47,8
9.0,912.55,0.116,176.53,45,8
9.1,912.94,0.1,176.76,47,8
9.2,914.19,0.132,177.01,47,8
9.3,913.48,0.108,177.38,46,8
9.4,914.42,0.121,177.78,46,8
9.5,914.89,0.122,177.16,44,8
9.6,915.04,0.106,177.62,43,8
9.7,916.71,0.091,177.03,47,8
9.8,918.88,0.123,177.17,45,8
9.9,921.34,0.134,177.65,44,8
10.0,920.86,0.127,177.79,43,8
10.1,923.24,0.117,178.14,44,8
10.2,925.35,0.09,177.77,43,8
10.3,925.95,0.093,178.16,47,8
10.4,926.31,0.089,178.32,43,8
10.5,926.45,0.112,178.71,44,8
10.6,925.15,0.145,178.85,44,8
10.7,926.65,0.158,179.27,46,8
10.8,926.15,0.137,179.38,47,8
10.9,928.16,0.144,178.71,46,8
11.0,929.84,0.122,178.2,46,8
11.1,929.26,0.09,177.48,47,8
11.2,928.99,0.148,177.65,46,8
11.3,928.1,0.104,177.75,45,8
11.4,927.55,0.093,178.13,46,8
11.5,927.77,0.127,178.48,45,8
11.6,930.2,0.096,177.8,45,8
11.7,932.87,0.157,178.07,44,8
11.8,936.0,0.098,178.21,47,8
11.9,935.65,0.158,178.32,45,8
12.0,935.64,0.149,178.43,47,8
12.1,938.41,0.127,178.86,43,8
12.2,940.05,0.116,179.15,43,8
12.3,941.72,0.105,179.39,46,8
12.4,941.96,0.137,179.78,46,8
12.5,941.01,0.094,180.2,46,8
12.6,943.11,0.126,180.66,43,8
12.7,942.64,0.097,181.13,45,8
12.8,942.28,0.103,181.36,43,8
12.9,944.92,0.093,181.62,47,8
13.0,948.15,0.147,182.08,47,8
13.1,949.2,0.103,182.25,47,8
13.2,948.85,0.109,182.74,45,8
13.3,950.6,0.104,183.01,43,8
13.4,950.56,0.112,183.4,46,8
13.5,953.43,0.122,183.6,46,8
13.6,956.28,0.127,183.94,46,8
13.7,959.33,0.135,184.28,46,8
13.8,962.59,0.151,184.51,45,8
13.9,963.89,0.15,184.64,45,8
14.0,966.11,0.147,184.92,45,8
14.1,967.08,0.116,185.29,45,8
14.2,965.87,0.133,184.8,47,8
14.3,966.61,0.115,184.95,44,8
14.4,967.94,0.13,185.4,46,8
14.5,969.45,0.093,185.59,46,8
14.6,971.75,0.096,186.05,44,8
14.7,973.75,0.108,186.32,47,8
14.8,976.97,0.127,186.76,43,8
14.9,976.81,0.155,186.94,45,8
15.0,978.5,0.136,186.33,46,8
15.1,980.91,0.15,186.48,47,8
15.2,982.42,0.145,186.65,45,8
15.3,985.58,0.154,186.95,44,8
15.4,985.79,0.139,187.31,45,8
15.5,988.58,0.11,187.8,46,8
15.6,990.15,0.095,187.92,47,8
15.7,991.73,0.119,188.39,43,8
15.8,994.61,0.126,188.06,44,8
15.9,995.33,0.135,188.4,46,8
16.0,994.35,0.115,188.89,47,8
16.1,995.87,0.096,189.01,47,8
16.2,997.72,0.14,189.38,45,8
16.3,998.95,0.14,189.82,44,8
16.4,999.45,0.095,190.11,45,8
16.5,1001.99,0.146,190.22,47,8
16.6,1002.07,0.153,190.59,46,8
16.7,1002.8,0.088,190.85,46,8
16.8,1004.61,0.12,191.06,47,8
16.9,1006.53,0.126,191.16,43,8
17.0,1006.17,0.126,191.45,47,8
17.1,1007.7,0.149,191.56,47,8
17.2,1008.05,0.151,192.0,46,8
17.3,1010.97,0.098,192.29,47,8
17.4,1011.27,0.124,192.6,43,8
17.5,1013.9,0.133,192.82,47,8
17.6,1014.64,0.11,193.15,45,8
17.7,1015.61,0.123,193.56,43,8
17.8,1017.7,0.124,193.74,47,8
17.9,1018.17,0.116,193.94,46,8
18.0,1017.64,0.095,194.35,44,8
18.1,1016.95,0.138,194.8,45,8
18.2,1015.79,0.105,195.28,43,8
18.3,1016.43,0.129,195.39,46,8
18.4,1016.91,0.102,195.88,46,8
18.5,1019.53,0.136,196.04,45,8
18.6,1019.31,0.099,196.25,46,8
18.7,1020.42,0.148,196.52,45,8
18.8,1023.17,0.095,196.68,43,8
18.9,1023.87,0.117,196.83,47,8
19.0,1022.6,0.11,197.32,43,8
19.1,1025.62,0.109,197.54,46,8
19.2,1024.67,0.142,196.84,45,8
19.3,1026.71,0.095,197.25,44,8
19.4,1028.32,0.122,197.48,43,8
19.5,1029.48,0.101,197.96,44,8
19.6,1029.66,0.122,198.37,44,8
19.7,1031.37,0.091,198.64,43,8
19.8,1034.1,0.088,199.09,45,8
19.9,1034.31,0.123,199.51,44,8
20.0,1036.63,0.111,200.0,43,8
20.1,1039.07,0.126,200.25,46,8
20.2,1041.3,0.125,200.63,46,8
20.3,1044.18,0.134,200.92,45,8
20.4,1044.2,0.131,201.2,47,8
20.5,1044.43,0.142,201.4,47,8
20.6,1046.99,0.134,201.89,43,8
20.7,1047.73,0.112,202.22,44,8
20.8,1049.94,0.085,202.35,46,8
20.9,1051.74,0.074,202.83,43,8
21.0,1052.21,0.072,203.1,44,8
21.1,1053.01,0.12,203.54,46,8
21.2,1053.36,0.115,203.71,43,8
21.3,1053.07,0.075,203.98,45,8
21.4,1053.59,0.071,204.37,45,8
21.5,1052.71,0.108,204.49,43,8
21.6,1054.57,0.078,204.93,45,8
21.7,1056.28,0.086,205.21,45,8
21.8,1055.81,0.13,205.6,44,8
21.9,1057.27,0.126,205.79,46,8
22.0,1058.11,0.092,206.21,47,8
22.1,1060.05,0.091,206.38,47,8
22.2,1059.14,0.067,206.61,44,8
22.3,1061.01,0.13,206.93,45,8
22.4,1061.47,0.106,207.33,43,8
22.5,1063.06,0.101,207.48,44,8
22.6,1065.96,0.071,207.93,43,8
22.7,1066.05,0.088,208.33,43,8
22.8,1064.93,0.116,208.59,46,8
22.9,1063.97,0.082,209.01,44,8
23.0,1065.49,0.104,209.13,44,8
23.1,1065.71,0.077,209.61,46,8
23.2,1065.15,0.113,210.08,47,8
23.3,1065.47,0.111,210.53,45,8
23.4,1066.3,0.098,210.96,46,8
23.5,1067.58,0.104,211.13,47,8
23.6,1066.47,0.124,211.36,44,8
23.7,1067.85,0.066,211.65,46,8
23.8,1069.4,0.067,211.37,45,8
23.9,1068.75,0.061,211.84,46,8
24.0,1070.92,0.076,212.13,44,8
24.1,1070.77,0.096,212.34,43,8
24.2,1071.5,0.09,212.47,43,8
24.3,1072.11,0.083,212.63,44,8
24.4,1071.09,0.093,212.86,47,8
24.5,1072.67,0.094,213.36,43,8
24.6,1074.47,0.097,213.85,43,8
24.7,1073.46,0.109,214.15,43,8
24.8,1072.25,0.089,214.56,46,8
24.9,1073.59,0.079,214.89,47,8
25.0,1073.01,0.09,215.1,44,8
25.1,1073.11,0.103,215.32,47,8
25.2,1072.1,0.096,215.47,45,8
25.3,1074.9,0.069,215.68,46,8
25.4,1076.62,0.055,215.94,47,8
25.5,1079.36,0.074,216.13,43,8
25.6,1077.8,0.074,216.58,45,8
25.7,1080.05,0.08,216.96,47,8
25.8,1082.24,0.05,217.39,45,8
25.9,1081.19,0.107,217.55,44,8
26.0,1082.09,0.055,217.67,44,8
26.1,1084.39,0.107,218.06,43,8
26.2,1085.58,0.074,218.48,45,8
26.3,1084.7,0.085,218.59,45,8
26.4,1084.87,0.054,219.03,45,8
26.5,1085.89,0.054,219.22,47,8
26.6,1084.3,0.104,219.65,43,8
26.7,1087.08,0.105,220.1,47,8
26.8,1086.54,0.104,220.44,45,8
26.9,1085.89,0.076,220.76,46,8
27.0,1085.77,0.107,221.17,43,8
27.1,1087.95,0.072,221.37,43,8
27.2,1088.7,0.079,221.74,47,8
27.3,1088.53,0.064,222.19,45,8
27.4,1087.27,0.079,222.67,45,8
27.5,1087.82,0.05,222.79,47,8
27.6,1086.27,0.051,223.03,44,8
27.7,1088.17,0.046,223.24,44,8
27.8,1089.49,0.093,223.68,47,8
27.9,1089.16,0.09,224.16,45,8
28.0,1090.05,0.091,224.61,46,8
28.1,1090.33,0.056,224.78,45,8
28.2,1091.8,0.092,224.91,45,8
28.3,1092.51,0.078,225.17,46,8
28.4,1091.34,0.046,225.53,47,8
28.5,1090.5,0.052,225.74,46,8
28.6,1093.25,0.038,225.96,46,8
28.7,1092.89,0.039,226.2,44,8
28.8,1091.45,0.064,226.67,46,8
28.9,1092.55,0.074,226.85,47,8
29.0,1090.94,0.099,227.13,44,8
29.1,1091.97,0.063,227.33,46,8
29.2,1090.91,0.098,227.69,46,8
29.3,1093.2,0.035,227.81,44,8
29.4,1092.21,0.095,228.05,44,8
29.5,1092.08,0.085,228.15,46,8
29.6,1090.31,0.049,227.57,45,8
29.7,1091.54,0.056,227.95,46,8
29.8,1090.74,0.093,227.75,44,8
29.9,1089.12,0.028,227.86,47,8
30.0,1090.92,0.045,228.18,47,8
30.1,1091.63,0.066,228.63,45,8
30.2,1093.53,0.086,229.01,45,8
30.3,1094.43,0.058,229.4,47,8
30.4,1093.41,0.056,229.62,43,8
30.5,1094.04,0.073,230.07,45,8
30.6,1095.08,0.094,230.3,45,8
30.7,1094.52,0.088,230.56,44,8
30.8,1092.95,0.084,230.99,45,8
30.9,1093.69,0.03,231.14,43,8
31.0,1093.3,0.027,231.31,46,8
31.1,1092.08,0.084,231.67,43,8
31.2,1094.13,0.081,231.85,47,8
31.3,1096.74,0.039,231.99,45,8
31.4,1095.2,0.091,232.1,44,8
31.5,1094.37,0.079,232.56,45,8
31.6,1093.32,0.059,233.05,43,8
31.7,1094.84,0.034,233.5,46,8
31.8,1092.88,0.025,233.68,44,8
31.9,1091.6,0.077,233.93,44,8
32.0,1092.31,0.08,234.4,46,8
32.1,1092.35,0.084,234.69,45,8
32.2,1093.36,0.086,234.97,45,8
32.3,1095.61,0.057,235.31,44,8
32.4,1096.88,0.05,235.62,46,8
32.5,1099.07,0.072,235.74,47,8
32.6,1099.02,0.073,236.19,43,8
32.7,1100.48,0.071,236.45,43,8
32.8,1099.48,0.032,236.59,47,8
32.9,1099.68,0.054,237.07,45,8
33.0,1101.37,0.04,237.19,43,8
33.1,1102.47,0.06,237.39,45,8
33.2,1104.97,0.065,237.62,43,8
33.3,1103.01,0.07,238.1,43,8
33.4,1102.44,0.025,238.5,45,8
33.5,1100.81,0.063,238.88,44,8
33.6,1100.95,0.063,239.24,44,8
33.7,1099.25,0.072,239.37,43,8
33.8,1099.08,0.064,239.79,43,8
33.9,1101.47,0.03,239.92,44,8
34.0,1102.71,0.082,240.27,43,8
34.1,1104.87,0.03,240.45,46,8
34.2,1107.1,0.07,240.71,43,8
34.3,1106.78,0.036,240.9,45,8
34.4,1108.27,0.045,241.27,45,8
34.5,1107.52,0.06,241.67,44,8
34.6,1109.26,0.052,242.09,43,8
34.7,1110.59,0.02,242.36,45,8
34.8,1111.96,0.067,242.57,46,8
34.9,1113.04,0.048,243.02,45,8
35.0,1112.96,0.02,243.23,45,8
35.1,1115.12,0.02,243.67,43,8
35.2,1114.15,0.071,243.33,47,8
35.3,1116.28,0.02,243.8,45,8
35.4,1115.24,0.053,244.11,43,8
35.5,1115.64,0.02,244.37,45,8
35.6,1116.71,0.062,244.76,47,8
35.7,1116.65,0.064,245.06,45,8
35.8,1117.97,0.062,245.38,45,8
35.9,1118.46,0.02,245.77,43,8
36.0,1120.22,0.021,245.99,45,8
36.1,1118.93,0.039,246.1,47,8
36.2,1118.21,0.037,246.54,44,8
36.3,1117.89,0.02,246.92,43,8
36.4,1119.54,0.059,247.15,47,8
36.5,1119.96,0.05,247.29,43,8
36.6,1118.0,0.02,247.71,45,8
36.7,1117.6,0.074,248.03,47,8
36.8,1118.16,0.067,248.26,46,8
36.9,1119.06,0.037,248.41,44,8
37.0,1119.89,0.059,248.75,46,8
37.1,1118.76,0.042,248.97,46,8
37.2,1118.06,0.065,249.38,47,8
37.3,1119.5,0.03,249.6,47,8
37.4,1117.82,0.02,250.03,43,8
37.5,1120.14,0.056,250.29,46,8
37.6,1121.8,0.07,250.73,43,8
37.7,1121.45,0.069,250.95,45,8
37.8,1123.41,0.034,251.33,47,8
37.9,1121.68,0.035,251.66,45,8
38.0,1121.45,0.062,252.05,44,8
38.1,1122.8,0.02,252.2,44,8
38.2,1123.12,0.027,252.59,47,8
38.3,1124.55,0.053,253.07,43,8
38.4,1126.67,0.063,253.54,43,8
38.5,1125.79,0.045,254.01,43,8
38.6,1125.8,0.08,254.24,45,8
38.7,1128.11,0.067,254.57,43,8
38.8,1126.94,0.029,254.74,47,8
38.9,1127.57,0.039,255.03,44,8
39.0,1129.16,0.03,255.39,44,8
39.1,1129.88,0.027,255.79,44,8
39.2,1128.73,0.073,256.28,47,8
39.3,1130.13,0.033,256.67,45,8
39.4,1129.2,0.02,256.79,47,8
39.5,1127.57,0.076,257.07,45,8
39.6,1127.43,0.027,257.48,43,8
39.7,1125.3,0.036,257.63,45,8
39.8,1124.89,0.072,257.96,47,8
39.9,1125.12,0.044,258.45,46,8
40.0,1124.47,0.034,258.65,44,8
40.1,1126.12,0.081,259.12,47,8
40.2,1127.64,0.02,259.44,45,8
40.3,1128.93,0.08,258.87,46,8
40.4,1129.07,0.08,259.19,46,8
40.5,1127.07,0.048,259.64,44,8
40.6,1124.93,0.02,259.88,44,8
40.7,1124.48,0.054,259.48,46,8
40.8,1123.53,0.06,259.82,45,8
40.9,1123.96,0.027,260.2,47,8
41.0,1125.65,0.045,260.58,43,8
41.1,1126.68,0.048,260.73,46,8
41.2,1124.8,0.037,261.16,45,8
41.3,1124.95,0.032,261.44,47,8
41.4,1126.52,0.04,261.92,47,8
41.5,1125.44,0.063,262.41,47,8
41.6,1126.05,0.02,262.9,45,8
41.7,1126.58,0.082,263.34,44,8
41.8,1128.72,0.055,263.65,44,8
41.9,1129.22,0.078,263.87,46,8
42.0,1127.97,0.043,264.3,45,8
42.1,1127.43,0.056,264.68,43,8
42.2,1125.34,0.073,265.12,44,8
42.3,1125.41,0.041,265.32,47,8
42.4,1125.26,0.032,265.65,47,8
42.5,1125.47,0.054,265.27,43,8
42.6,1125.43,0.071,265.51,44,8
42.7,1124.56,0.03,265.7,46,8
42.8,1125.69,0.02,265.98,43,8
42.9,1127.06,0.054,266.13,46,8
43.0,1126.44,0.065,266.24,43,8
43.1,1124.5,0.08,266.46,47,8
43.2,1124.59,0.063,266.6,46,8
43.3,1124.14,0.054,267.06,47,8
43.4,1122.62,0.063,267.28,43,8
43.5,1121.99,0.082,266.55,46,8
43.6,1121.19,0.024,266.95,43,8
43.7,1119.12,0.062,267.23,47,8
43.8,1117.2,0.062,267.43,46,8
43.9,1119.02,0.05,267.55,44,8
44.0,1120.03,0.062,267.85,46,8
44.1,1120.51,0.033,268.14,46,8
44.2,1118.63,0.023,268.29,43,8
44.3,1119.59,0.058,268.43,43,8
44.4,1119.76,0.091,268.9,43,8
44.5,1119.85,0.024,269.13,46,8
44.6,1119.56,0.085,269.63,47,8
44.7,1117.62,0.086,270.03,46,8
44.8,1116.39,0.061,270.22,47,8
44.9,1117.89,0.028,270.49,44,8
45.0,1117.31,0.094,270.69,43,8
45.1,1118.77,0.035,270.81,47,8
45.2,1116.98,0.076,271.24,44,8
45.3,1117.06,0.044,271.56,45,8
45.4,1116.38,0.06,271.66,44,8
45.5,1115.48,0.097,272.03,47,8
45.6,1116.41,0.094,272.43,47,8
45.7,1117.72,0.094,272.73,47,8
45.8,1117.23,0.064,273.02,45,8
45.9,1116.76,0.043,273.5,46,8
46.0,1116.9,0.054,273.7,47,8
46.1,1117.29,0.045,273.83,45,8
46.2,1119.18,0.098,274.15,46,8
46.3,1119.79,0.086,274.27,43,8
46.4,1121.9,0.098,274.06,46,8
46.5,1119.76,0.095,274.17,45,8
46.6,1119.95,0.043,274.29,45,8
46.7,1120.6,0.065,274.72,44,8
46.8,1121.85,0.072,274.85,47,8
46.9,1121.46,0.06,274.95,46,8
47.0,1120.08,0.034,275.17,44,8
47.1,1118.58,0.044,275.32,47,8
47.2,1116.38,0.057,275.67,46,8
47.3,1117.21,0.039,276.12,45,8
47.4,1119.04,0.06,276.53,46,8
47.5,1118.45,0.076,276.8,43,8
47.6,1120.61,0.037,276.96,46,8
47.7,1121.57,0.04,277.46,45,8
47.8,1121.25,0.066,277.57,47,8
47.9,1119.75,0.07,278.0,44,8
48.0,1120.44,0.094,278.25,46,8
48.1,1121.25,0.042,278.59,44,8
48.2,1120.07,0.095,278.72,47,8
48.3,1118.13,0.076,278.98,46,8
48.4,1117.13,0.075,279.33,45,8
48.5,1117.29,0.062,279.72,45,8
48.6,1119.56,0.08,280.13,47,8
48.7,1117.69,0.083,280.52,44,8
48.8,1116.67,0.092,280.7,46,8
48.9,1116.16,0.087,280.81,44,8
49.0,1118.23,0.099,281.02,43,8
49.1,1117.3,0.096,281.17,45,8
49.2,1117.4,0.093,281.49,44,8
49.3,1117.14,0.101,281.68,43,8
49.4,1115.56,0.083,281.87,47,8
49.5,1116.02,0.093,282.29,47,8
49.6,1118.12,0.097,282.6,45,8
49.7,1117.11,0.071,282.74,44,8
49.8,1119.08,0.076,282.36,44,8
49.9,1120.48,0.072,282.56,47,8
50.0,1121.49,0.116,283.05,45,8
50.1,1122.26,0.084,283.5,47,8
50.2,1122.3,0.09,283.67,46,8
50.3,1124.09,0.051,283.85,46,8
50.4,1124.41,0.074,284.3,44,8
50.5,1126.44,0.067,284.06,46,8
50.6,1127.18,0.121,284.37,46,8
50.7,1129.04,0.054,284.56,45,8
50.8,1127.14,0.069,284.75,43,8
50.9,1127.76,0.058,284.49,44,8
51.0,1128.82,0.086,284.94,44,8
51.1,1128.0,0.083,285.37,45,8
51.2,1129.16,0.067,285.75,46,8
51.3,1128.39,0.071,286.1,43,8
51.4,1129.28,0.072,286.29,44,8
51.5,1128.86,0.093,286.64,47,8
51.6,1128.4,0.109,287.0,46,8
51.7,1127.9,0.062,287.46,46,8
51.8,1126.18,0.102,287.69,47,8
51.9,1124.18,0.068,287.85,44,8
52.0,1124.09,0.102,288.07,46,8
52.1,1122.88,0.092,288.52,46,8
52.2,1122.3,0.104,288.97,45,8
52.3,1122.3,0.069,289.27,43,8
52.4,1123.28,0.075,289.66,45,8
52.5,1122.57,0.095,289.95,47,8
52.6,1123.43,0.123,290.34,44,8
52.7,1124.83,0.128,290.59,47,8
52.8,1123.57,0.063,291.08,43,8
52.9,1123.41,0.128,290.45,43,8
53.0,1124.75,0.09,290.72,46,8
53.1,1125.4,0.13,291.16,45,8
53.2,1127.85,0.08,291.53,45,8
53.3,1126.24,0.117,291.76,47,8
53.4,1124.37,0.11,292.03,45,8
53.5,1126.48,0.109,292.14,44,8
53.6,1127.32,0.105,292.38,46,8
53.7,1127.36,0.103,292.65,47,8
53.8,1129.3,0.096,292.95,44,8
53.9,1131.48,0.107,293.07,43,8
54.0,1132.92,0.119,293.48,43,8
54.1,1133.16,0.11,293.97,47,8
54.2,1134.02,0.109,294.07,46,8
54.3,1135.81,0.094,294.49,46,8
54.4,1136.01,0.121,294.87,44,8
54.5,1134.88,0.086,295.11,45,8
54.6,1135.3,0.107,295.37,45,8
54.7,1137.92,0.12,295.64,47,8
54.8,1138.78,0.115,295.86,43,8
54.9,1138.9,0.074,296.08,47,8
55.0,1140.61,0.126,295.75,45,8
55.1,1141.83,0.098,295.97,45,8
55.2,1141.12,0.095,296.37,44,8
55.3,1140.96,0.096,296.5,43,8
55.4,1143.04,0.096,296.65,43,8
55.5,1141.3,0.08,296.89,43,8
55.6,1143.3,0.134,297.27,45,8
55.7,1141.59,0.127,297.74,44,8
55.8,1141.58,0.118,297.19,45,8
55.9,1143.85,0.107,297.5,45,8
56.0,1144.25,0.092,297.95,43,8
56.1,1143.73,0.115,298.4,47,8
56.2,1143.29,0.088,298.84,44,8
56.3,1145.37,0.126,299.02,45,8
56.4,1148.13,0.127,298.4,47,8
56.5,1146.91,0.132,298.57,47,8
56.6,1148.49,0.085,298.92,46,8
56.7,1146.79,0.095,299.35,47,8
56.8,1148.01,0.127,299.59,44,8
56.9,1147.75,0.099,299.98,43,8
57.0,1149.13,0.105,300.46,47,8
57.1,1149.84,0.14,300.71,43,8
57.2,1149.42,0.142,301.09,47,8
57.3,1149.72,0.137,301.44,44,8
57.4,1151.26,0.125,301.72,43,8
57.5,1152.16,0.148,301.96,46,8
57.6,1154.17,0.134,302.46,45,8
57.7,1154.65,0.092,302.89,44,8
57.8,1153.1,0.106,303.36,43,8
57.9,1154.08,0.127,303.62,47,8
58.0,1155.58,0.132,303.84,47,8
58.1,1154.36,0.143,303.97,43,8
58.2,1155.47,0.125,303.41,44,8
58.3,1154.64,0.144,303.9,44,8
58.4,1153.66,0.124,304.29,46,8
58.5,1154.0,0.112,304.42,46,8
58.6,1156.33,0.115,304.73,45,8
58.7,1154.77,0.124,305.09,43,8
58.8,1156.5,0.119,305.28,43,8
58.9,1158.49,0.133,305.73,44,8
59.0,1157.67,0.143,306.18,45,8
59.1,1156.03,0.139,305.71,45,8
59.2,1157.89,0.094,305.82,46,8
59.3,1160.57,0.101,306.18,44,8
59.4,1161.63,0.12,306.54,43,8
59.5,1161.72,0.154,306.92,44,8
59.6,1160.98,0.099,307.22,44,8
59.7,1161.3,0.124,307.69,44,8
59.8,1164.01,0.109,307.91,46,8
59.9,1164.35,0.151,308.28,45,8
60.0,1163.62,0.094,308.6,46,8
60.1,1162.23,0.115,308.79,43,8
60.2,1161.42,0.104,309.21,43,8
60.3,1161.1,0.128,309.44,43,8
60.4,1163.83,0.092,309.82,46,8
60.5,1165.23,0.107,310.17,45,8
60.6,1164.3,0.134,310.42,44,8
60.7,1163.27,0.105,310.9,45,8
60.8,1163.72,0.147,311.01,43,8
60.9,1165.89,0.109,311.31,45,8
61.0,1167.43,0.119,311.54,43,8
61.1,1170.29,0.126,311.75,44,8
61.2,1168.85,0.135,312.18,44,8
61.3,1167.68,0.14,312.52,47,8
61.4,1169.83,0.09,312.75,46,8
61.5,1169.72,0.113,313.04,43,8
61.6,1171.81,0.095,313.3,47,8
61.7,1171.41,0.101,313.44,45,8
61.8,1170.18,0.122,313.66,46,8
61.9,1169.2,0.097,313.88,47,8
62.0,1167.9,0.134,314.19,46,8
62.1,1168.63,0.113,314.68,43,8
62.2,1170.89,0.111,314.87,44,8
62.3,1170.21,0.121,315.17,43,8
62.4,1169.02,0.128,315.27,46,8
62.5,1167.56,0.12,315.55,45,8
62.6,1170.55,0.134,315.96,44,8
62.7,1169.34,0.12,316.35,47,8
62.8,1172.31,0.131,316.65,46,8
62.9,1174.91,0.098,317.1,44,8
63.0,1175.0,0.129,317.57,44,8
63.1,1176.06,0.102,317.72,44,8
63.2,1177.91,0.124,318.11,46,8
63.3,1178.33,0.122,318.47,44,8
63.4,1178.95,0.112,318.89,47,8
63.5,1180.71,0.122,319.31,47,8
63.6,1182.5,0.133,319.59,47,8
63.7,1184.27,0.147,319.69,47,8
63.8,1187.02,0.122,319.82,47,8
63.9,1190.1,0.13,319.98,45,8
64.0,1191.97,0.142,320.44,45,8
64.1,1193.7,0.091,320.59,43,8
64.2,1193.71,0.102,320.74,45,8
64.3,1193.44,0.108,321.15,47,8
64.4,1194.03,0.093,321.53,47,8
64.5,1194.08,0.155,321.98,46,8
64.6,1194.86,0.093,322.22,45,8
64.7,1193.93,0.154,322.39,47,8
64.8,1196.24,0.149,322.08,43,8
64.9,1199.37,0.126,322.52,46,8
65.0,1200.99,0.14,322.92,46,8
65.1,1199.79,0.094,323.18,44,8
65.2,1200.22,0.13,323.49,45,8
65.3,1199.12,0.119,323.24,44,8
65.4,1202.08,0.125,323.53,46,8
65.5,1201.57,0.091,323.91,46,8
65.6,1203.07,0.134,324.21,44,8
65.7,1203.37,0.152,324.42,45,8
65.8,1202.25,0.106,324.61,45,8
65.9,1202.09,0.146,324.91,46,8
66.0,1201.04,0.148,325.19,45,8
66.1,1202.98,0.102,325.46,47,8
66.2,1202.54,0.123,325.86,46,8
66.3,1203.78,0.129,326.09,43,8
66.4,1202.68,0.093,325.71,45,8
66.5,1204.93,0.137,325.36,45,8
66.6,1207.73,0.134,325.0,47,8
66.7,1207.54,0.101,325.23,43,8
66.8,1207.56,0.139,325.49,46,8
66.9,1206.78,0.087,325.87,47,8
67.0,1207.89,0.142,326.12,44,8
67.1,1209.43,0.109,326.52,46,8
