Time,Height,Resultant_acceleration,Resultant_velocity,AGC,classlabel
6.1,1605.52,0.716,392.87,50,7
6.2,1617.89,0.489,395.33,49,7
6.3,1610.77,0.833,393.55,49,7
6.4,1613.83,0.576,395.81,50,7
6.5,1624.65,0.551,398.37,50,7
6.6,1631.66,0.834,400.74,47,7
6.7,1643.82,0.558,399.33,46,7
6.8,1642.48,0.649,401.88,47,7
6.9,1643.64,0.479,404.56,50,7
7.0,1642.15,0.612,406.8,48,7
7.1,1643.72,0.742,408.6,49,7
7.2,1640.75,0.559,409.96,46,7
7.3,1643.23,0.792,412.4,46,7
7.4,1634.88,0.567,415.12,49,7
7.5,1635.53,0.481,417.0,47,7
7.6,1647.61,0.752,419.23,50,7
7.7,1658.66,0.572,421.3,47,7
7.8,1648.61,0.377,424.45,49,7
7.9,1648.39,0.459,426.28,50,7
8.0,1659.28,0.387,427.84,48,7
8.1,1668.21,0.525,429.45,50,7
8.2,1674.3,0.698,430.97,48,7
8.3,1674.91,0.708,429.05,49,7
8.4,1669.27,0.403,431.58,50,7
8.5,1680.42,0.569,434.18,46,7
8.6,1669.46,0.614,436.3,49,7
8.7,1666.83,0.372,438.19,46,7
8.8,1676.15,0.612,440.62,47,7
8.9,1679.94,0.487,443.19,46,7
9.0,1681.42,0.308,445.29,49,7
9.1,1672.35,0.362,447.59,49,7
9.2,1676.58,0.567,449.88,49,7
9.3,1680.77,0.394,451.56,46,7
9.4,1677.59,0.474,453.04,47,7
9.5,1678.82,0.426,455.49,50,7
9.6,1683.73,0.436,458.61,49,7
9.7,1692.04,0.478,460.04,49,7
9.8,1697.93,0.501,461.91,50,7
9.9,1706.22,0.275,463.98,49,7
10.0,1699.64,0.337,466.96,46,7
10.1,1689.93,0.563,469.27,46,7
10.2,1696.32,0.555,472.02,47,7
10.3,1691.12,0.484,473.86,48,7
10.4,1685.29,0.493,472.74,48,7
10.5,1695.28,0.278,475.22,46,7
10.6,1693.73,0.326,477.18,49,7
10.7,1702.34,0.494,476.16,49,7
10.8,1695.32,0.447,478.52,47,7
10.9,1683.17,0.338,480.74,49,7
11.0,1692.59,0.485,483.23,48,7
11.1,1703.19,0.126,486.18,49,7
11.2,1697.41,0.29,484.47,49,7
11.3,1704.27,0.353,487.19,50,7
11.4,1701.66,0.31,490.14,49,7
11.5,1689.63,0.244,491.54,46,7
11.6,1688.34,0.102,493.49,47,7
11.7,1694.36,0.246,495.04,50,7
11.8,1696.25,0.203,496.64,47,7
11.9,1702.88,0.22,499.44,50,7
12.0,1708.54,0.1,501.87,49,7
12.1,1714.04,0.1,504.23,47,7
12.2,1725.1,0.1,505.82,46,7
12.3,1717.89,0.311,507.86,46,7
12.4,1721.42,0.406,510.09,49,7
12.5,1721.21,0.237,512.47,47,7
12.6,1710.18,0.218,514.85,47,7
12.7,1721.06,0.216,517.98,49,7
12.8,1722.03,0.392,519.42,49,7
12.9,1713.53,0.164,522.5,48,7
13.0,1705.16,0.145,525.46,49,7
13.1,1696.86,0.408,527.33,46,7
13.2,1696.74,0.1,529.49,50,7
13.3,1692.9,0.415,531.61,46,7
13.4,1683.09,0.231,533.24,47,7
13.5,1684.75,0.242,534.69,47,7
13.6,1678.96,0.37,537.14,46,7
13.7,1677.52,0.192,538.78,50,7
13.8,1672.71,0.251,540.14,48,7
13.9,1667.09,0.2,541.58,48,7
14.0,1658.46,0.392,544.54,46,7
14.1,1668.8,0.101,543.78,47,7
14.2,1673.83,0.424,546.97,47,7
14.3,1680.91,0.1,544.99,50,7
14.4,1687.03,0.362,547.01,46,7
14.5,1688.79,0.407,549.18,49,7
14.6,1691.97,0.416,551.62,49,7
14.7,1695.0,0.248,554.58,50,7
14.8,1706.65,0.265,557.05,47,7
14.9,1705.16,0.29,559.2,49,7
15.0,1703.63,0.295,560.55,48,7
15.1,1700.25,0.279,562.66,50,7
15.2,1702.6,0.323,561.59,47,7
15.3,1712.75,0.1,564.35,49,7
15.4,1714.07,0.464,566.83,50,7
15.5,1716.12,0.411,568.89,50,7
15.6,1721.18,0.235,571.38,50,7
15.7,1733.5,0.402,573.65,47,7
15.8,1735.21,0.312,571.55,49,7
15.9,1743.05,0.442,573.82,46,7
16.0,1738.37,0.486,575.98,46,7
16.1,1732.29,0.302,574.83,48,7
16.2,1727.26,0.432,577.72,49,7
16.3,1722.72,0.529,579.63,48,7
16.4,1725.01,0.523,581.86,48,7
16.5,1719.24,0.523,584.65,50,7
16.6,1723.12,0.287,587.28,46,7
16.7,1715.84,0.556,590.47,49,7
16.8,1722.69,0.362,592.62,49,7
16.9,1735.57,0.239,595.38,48,7
17.0,1733.17,0.266,596.96,49,7
17.1,1733.71,0.263,600.09,47,7
17.2,1747.51,0.441,602.63,48,7
17.3,1741.94,0.476,605.1,48,7
17.4,1735.46,0.266,606.79,47,7
17.5,1731.67,0.283,608.09,48,7
17.6,1734.07,0.39,611.06,46,7
17.7,1745.67,0.344,614.02,50,7
17.8,1742.02,0.668,616.47,47,7
17.9,1735.74,0.341,618.52,47,7
18.0,1748.05,0.518,621.1,49,7
18.1,1757.77,0.423,620.27,48,7
18.2,1770.25,0.491,618.16,48,7
18.3,1784.51,0.485,620.72,49,7
18.4,1788.44,0.35,623.84,50,7
18.5,1797.77,0.584,626.03,46,7
18.6,1792.45,0.362,628.32,46,7
18.7,1789.31,0.421,625.94,47,7
18.8,1789.96,0.47,628.56,46,7
18.9,1795.1,0.412,630.5,48,7
19.0,1807.3,0.641,632.93,46,7
19.1,1804.03,0.425,631.36,48,7
19.2,1804.27,0.507,630.58,50,7
19.3,1816.72,0.445,632.0,50,7
19.4,1824.86,0.798,634.56,48,7
19.5,1823.95,0.785,636.64,48,7
19.6,1832.31,0.657,636.1,49,7
19.7,1825.31,0.795,637.91,50,7
19.8,1818.45,0.667,639.81,48,7
19.9,1819.18,0.757,641.96,46,7
20.0,1813.32,0.594,644.09,50,7
20.1,1817.5,0.461,642.6,49,7
20.2,1826.77,0.798,641.52,48,7
20.3,1834.81,0.573,644.43,48,7
20.4,1825.36,0.545,645.96,48,7
20.5,1824.27,0.546,647.74,49,7
20.6,1817.57,0.709,649.62,49,7
20.7,1822.06,0.752,652.68,50,7
20.8,1814.94,0.748,650.48,50,7
20.9,1818.52,0.524,653.45,48,7
21.0,1830.35,0.515,655.07,46,7
21.1,1830.33,0.754,658.22,49,7
21.2,1830.37,0.788,660.14,48,7
21.3,1836.61,0.566,662.38,46,7
21.4,1842.9,0.729,664.84,50,7
21.5,1839.32,0.753,666.44,48,7
21.6,1849.14,0.627,669.52,46,7
21.7,1847.63,0.593,671.17,48,7
21.8,1854.58,0.672,673.82,50,7
21.9,1850.86,0.789,675.61,49,7
22.0,1860.79,0.757,678.64,47,7
22.1,1850.18,0.736,681.76,50,7
22.2,1839.05,0.71,683.33,49,7
22.3,1847.87,0.631,684.97,46,7
22.4,1844.9,0.685,688.15,46,7
22.5,1843.26,0.846,689.74,47,7
22.6,1841.14,0.816,691.66,46,7
22.7,1842.81,0.721,694.54,49,7
22.8,1843.87,0.816,696.12,50,7
22.9,1853.04,0.558,698.81,48,7
23.0,1847.33,0.768,697.47,46,7
23.1,1849.01,0.631,699.1,47,7
23.2,1845.98,0.68,701.4,50,7
23.3,1834.78,0.89,703.37,48,7
23.4,1844.92,0.844,702.54,47,7
23.5,1838.67,0.769,704.14,48,7
23.6,1831.96,0.605,706.72,47,7
23.7,1834.33,0.627,704.46,46,7
23.8,1844.16,0.555,702.24,49,7
23.9,1839.46,0.848,705.22,48,7
24.0,1847.82,0.691,706.93,49,7
24.1,1841.36,0.485,709.43,47,7
24.2,1837.77,0.637,711.04,49,7
24.3,1840.24,0.79,713.98,46,7
24.4,1838.86,0.588,717.15,50,7
24.5,1833.19,0.741,720.02,49,7
24.6,1829.26,0.81,721.94,47,7
24.7,1839.25,0.434,723.73,46,7
24.8,1847.49,0.542,725.95,49,7
24.9,1841.86,0.789,728.14,46,7
25.0,1843.29,0.603,731.2,46,7
25.1,1839.97,0.428,733.6,46,7
25.2,1831.7,0.632,731.41,49,7
25.3,1829.33,0.606,733.5,47,7
25.4,1824.75,0.743,731.22,46,7
25.5,1834.67,0.628,733.68,50,7
25.6,1825.96,0.486,735.93,46,7
25.7,1814.79,0.61,738.47,50,7
25.8,1804.36,0.691,741.55,46,7
25.9,1805.98,0.445,743.56,50,7
26.0,1811.2,0.515,744.87,49,7
26.1,1805.74,0.653,746.31,47,7
26.2,1810.95,0.554,747.87,46,7
26.3,1820.35,0.308,750.79,49,7
26.4,1820.76,0.496,748.84,50,7
26.5,1823.1,0.29,750.93,47,7
26.6,1823.1,0.529,753.77,46,7
26.7,1820.07,0.328,756.26,50,7
26.8,1816.46,0.403,758.08,50,7
26.9,1822.27,0.316,761.23,46,7
27.0,1816.72,0.288,764.35,48,7
27.1,1825.35,0.273,765.66,49,7
27.2,1817.06,0.605,768.41,46,7
27.3,1822.72,0.466,771.26,47,7
27.4,1815.2,0.563,773.97,50,7
27.5,1808.58,0.517,775.54,50,7
27.6,1819.86,0.287,778.54,46,7
27.7,1830.21,0.308,781.62,47,7
27.8,1839.71,0.299,783.95,46,7
27.9,1843.29,0.442,786.54,48,7
28.0,1843.74,0.207,789.25,48,7
28.1,1835.16,0.238,787.01,46,7
28.2,1832.04,0.204,789.28,50,7
28.3,1826.3,0.391,791.81,48,7
28.4,1827.68,0.329,793.38,47,7
28.5,1832.25,0.115,795.67,49,7
28.6,1832.31,0.208,798.75,50,7
28.7,1828.89,0.28,800.85,49,7
28.8,1830.91,0.285,803.68,50,7
28.9,1830.64,0.297,806.77,46,7
29.0,1836.95,0.436,809.08,46,7
29.1,1844.41,0.152,812.23,46,7
29.2,1838.01,0.351,814.88,46,7
29.3,1830.9,0.243,817.08,49,7
29.4,1833.31,0.1,819.09,46,7
29.5,1846.07,0.268,821.37,49,7
29.6,1858.98,0.299,823.12,50,7
29.7,1857.36,0.1,825.74,47,7
29.8,1855.68,0.333,828.22,48,7
29.9,1865.64,0.18,829.74,46,7
30.0,1860.53,0.289,831.7,48,7
30.1,1870.77,0.233,833.39,47,7
30.2,1877.81,0.413,835.74,48,7
30.3,1873.08,0.375,838.8,47,7
30.4,1878.49,0.244,840.97,49,7
30.5,1888.14,0.167,843.89,49,7
30.6,1891.54,0.319,846.27,49,7
30.7,1893.59,0.1,844.28,48,7
30.8,1895.84,0.248,846.94,49,7
30.9,1894.79,0.143,848.76,47,7
31.0,1887.8,0.386,850.26,49,7
31.1,1887.11,0.408,851.81,50,7
31.2,1887.52,0.243,854.24,48,7
31.3,1890.86,0.247,855.62,48,7
31.4,1905.02,0.182,857.54,49,7
31.5,1901.73,0.23,859.05,48,7
31.6,1905.33,0.399,861.47,48,7
31.7,1903.35,0.219,864.44,49,7
31.8,1906.03,0.205,863.55,49,7
31.9,1921.17,0.344,864.91,48,7
32.0,1930.97,0.433,866.93,47,7
32.1,1942.63,0.267,868.28,46,7
32.2,1938.81,0.223,870.9,46,7
32.3,1931.18,0.1,873.79,50,7
32.4,1939.99,0.326,875.31,47,7
32.5,1944.64,0.42,877.96,47,7
32.6,1958.5,0.344,880.42,50,7
32.7,1961.33,0.1,882.22,47,7
32.8,1973.25,0.268,884.12,48,7
32.9,1972.66,0.331,886.32,49,7
33.0,1979.17,0.477,888.36,46,7
33.1,1977.08,0.139,890.33,49,7
33.2,1987.24,0.216,892.26,49,7
33.3,1988.72,0.405,893.84,48,7
33.4,2000.86,0.118,896.23,49,7
33.5,2011.78,0.226,897.97,47,7
33.6,2003.78,0.401,900.57,48,7
33.7,2014.48,0.328,902.94,46,7
33.8,2018.93,0.156,900.93,50,7
33.9,2026.08,0.236,902.54,46,7
34.0,2022.91,0.304,901.69,47,7
34.1,2024.09,0.198,903.46,46,7
34.2,2028.46,0.333,902.0,47,7
34.3,2033.71,0.264,904.38,47,7
34.4,2043.45,0.354,906.37,47,7
34.5,2042.78,0.398,904.65,46,7
34.6,2037.32,0.485,906.88,46,7
34.7,2027.74,0.316,908.83,47,7
34.8,2031.49,0.522,911.79,47,7
34.9,2042.34,0.375,909.37,49,7
35.0,2039.42,0.576,912.0,49,7
35.1,2045.67,0.383,915.04,49,7
35.2,2035.72,0.445,916.73,49,7
35.3,2044.7,0.486,918.6,49,7
35.4,2048.11,0.516,920.46,46,7
35.5,2053.94,0.626,922.79,48,7
35.6,2044.99,0.466,924.95,49,7
35.7,2053.81,0.367,923.1,46,7
35.8,2059.2,0.361,924.89,46,7
35.9,2048.87,0.616,926.92,49,7
36.0,2050.31,0.369,929.63,50,7
36.1,2058.89,0.656,932.12,48,7
36.2,2069.68,0.613,934.27,46,7
36.3,2075.56,0.43,936.72,49,7
36.4,2067.75,0.627,939.53,46,7
36.5,2056.06,0.38,941.59,50,7
36.6,2049.55,0.477,943.98,46,7
36.7,2045.95,0.502,946.28,48,7
36.8,2052.26,0.68,948.79,49,7
36.9,2050.19,0.593,950.68,50,7
37.0,2057.55,0.474,952.22,47,7
37.1,2064.84,0.518,953.76,49,7
37.2,2065.21,0.808,955.6,47,7
37.3,2068.64,0.653,957.26,50,7
37.4,2057.99,0.748,959.64,48,7
37.5,2064.13,0.649,962.14,49,7
37.6,2066.26,0.784,964.72,50,7
37.7,2068.56,0.614,967.32,50,7
37.8,2059.21,0.844,970.37,46,7
37.9,2061.49,0.712,973.49,47,7
38.0,2064.27,0.684,976.67,50,7
38.1,2071.17,0.735,979.3,49,7
38.2,2068.9,0.489,981.66,50,7
38.3,2065.61,0.88,983.88,49,7
38.4,2066.07,0.839,985.44,47,7
38.5,2055.03,0.656,983.69,48,7
38.6,2049.76,0.748,985.9,48,7
38.7,2040.96,0.56,988.75,49,7
38.8,2038.51,0.641,990.12,46,7
38.9,2043.17,0.625,991.75,50,7
39.0,2034.17,0.898,994.43,50,7
39.1,2031.29,0.866,996.93,50,7
39.2,2035.26,0.881,998.67,48,7
39.3,2026.8,0.556,1001.05,47,7
39.4,2018.5,0.878,1003.46,50,7
39.5,2010.58,0.756,1006.5,47,7
39.6,2003.83,0.599,1008.17,50,7
39.7,2004.65,0.809,1010.28,48,7
39.8,2002.12,0.68,1013.15,49,7
39.9,1992.21,0.706,1015.61,47,7
40.0,1995.18,0.593,1017.41,47,7
40.1,1991.88,0.867,1020.42,50,7
40.2,2001.59,0.581,1023.16,49,7
40.3,1999.3,0.542,1026.13,46,7
40.4,1992.76,0.749,1029.19,48,7
40.5,1994.88,0.694,1030.71,47,7
40.6,1996.08,0.59,1032.87,48,7
40.7,2001.45,0.569,1034.8,47,7
40.8,2005.61,0.858,1036.32,47,7
40.9,2005.15,0.514,1039.14,49,7
41.0,2006.73,0.567,1041.59,47,7
41.1,1998.47,0.812,1044.69,50,7
41.2,2001.07,0.813,1046.17,49,7
41.3,2013.5,0.552,1048.42,47,7
41.4,2008.16,0.666,1050.22,49,7
41.5,2004.06,0.644,1053.25,48,7
41.6,2008.23,0.721,1056.16,50,7
41.7,2009.16,0.731,1058.35,47,7
41.8,2003.3,0.504,1060.23,48,7
41.9,2010.36,0.566,1059.03,46,7
42.0,2023.39,0.657,1061.0,47,7
42.1,2018.23,0.73,1064.2,49,7
42.2,2022.22,0.552,1066.96,49,7
42.3,2027.44,0.718,1066.17,50,7
42.4,2019.03,0.669,1069.25,47,7
42.5,2032.51,0.498,1071.92,49,7
42.6,2030.42,0.55,1074.24,48,7
42.7,2028.29,0.577,1075.63,49,7
42.8,2022.19,0.772,1077.84,49,7
42.9,2031.46,0.523,1080.43,50,7
43.0,2032.05,0.383,1083.25,49,7
43.1,2024.81,0.548,1086.29,46,7
43.2,2026.32,0.741,1088.01,46,7
43.3,2027.04,0.736,1090.87,46,7
43.4,2019.25,0.644,1093.6,48,7
43.5,2019.54,0.457,1095.77,47,7
43.6,2018.86,0.357,1097.83,49,7
43.7,2033.19,0.403,1100.65,46,7
43.8,2041.44,0.391,1102.0,48,7
43.9,2049.71,0.475,1105.18,50,7
44.0,2045.38,0.443,1107.5,46,7
44.1,2048.49,0.381,1106.83,46,7
44.2,2056.49,0.462,1109.76,48,7
44.3,2058.65,0.411,1111.3,48,7
44.4,2057.41,0.482,1113.12,47,7
44.5,2065.71,0.533,1114.44,47,7
44.6,2059.69,0.291,1116.6,50,7
44.7,2060.72,0.439,1119.67,49,7
44.8,2075.46,0.543,1122.13,46,7
44.9,2069.86,0.484,1121.52,50,7
45.0,2080.28,0.252,1122.98,46,7
45.1,2093.03,0.289,1125.01,46,7
45.2,2086.55,0.211,1126.66,46,7
45.3,2079.69,0.519,1125.45,46,7
45.4,2077.79,0.52,1123.52,48,7
45.5,2091.01,0.291,1126.25,47,7
45.6,2091.23,0.34,1128.14,48,7
45.7,2091.33,0.302,1131.2,50,7
45.8,2094.36,0.31,1133.25,47,7
45.9,2103.18,0.195,1135.58,50,7
46.0,2114.32,0.18,1138.1,48,7
46.1,2114.9,0.262,1141.29,48,7
46.2,2125.29,0.193,1143.08,50,7
46.3,2130.44,0.19,1142.22,48,7
46.4,2127.48,0.422,1145.42,48,7
46.5,2132.37,0.218,1147.77,48,7
46.6,2130.08,0.424,1149.89,47,7
46.7,2133.44,0.456,1152.23,47,7
46.8,2133.56,0.265,1154.39,50,7
46.9,2132.23,0.1,1153.45,47,7
47.0,2143.33,0.1,1156.63,50,7
47.1,2139.29,0.339,1158.98,47,7
47.2,2142.03,0.145,1161.12,49,7
47.3,2155.5,0.344,1163.14,48,7
47.4,2154.54,0.206,1164.6,48,7
47.5,2162.84,0.385,1163.05,49,7
47.6,2170.63,0.303,1164.77,47,7
47.7,2171.94,0.1,1166.16,47,7
47.8,2169.86,0.202,1163.71,49,7
47.9,2169.53,0.348,1165.61,48,7
48.0,2175.46,0.271,1167.06,48,7
48.1,2167.94,0.227,1170.08,48,7
48.2,2175.1,0.399,1172.32,47,7
48.3,2171.14,0.314,1174.67,47,7
48.4,2161.92,0.134,1176.41,49,7
48.5,2160.78,0.403,1178.04,49,7
48.6,2170.48,0.238,1180.8,46,7
48.7,2173.86,0.282,1182.24,48,7
48.8,2169.53,0.377,1185.38,50,7
48.9,2175.36,0.235,1187.43,50,7
49.0,2165.76,0.138,1189.92,50,7
49.1,2164.75,0.143,1192.33,50,7
49.2,2157.11,0.1,1194.62,50,7
49.3,2146.56,0.19,1197.02,48,7
49.4,2150.15,0.38,1199.56,46,7
49.5,2155.76,0.122,1202.19,49,7
49.6,2155.09,0.387,1204.28,49,7
49.7,2148.95,0.312,1206.23,46,7
49.8,2154.8,0.211,1207.9,46,7
49.9,2165.69,0.1,1211.04,47,7
50.0,2160.18,0.193,1213.36,50,7
50.1,2168.53,0.18,1212.21,46,7
50.2,2174.72,0.464,1214.53,46,7
50.3,2173.84,0.396,1217.22,48,7
50.4,2162.64,0.397,1218.65,50,7
50.5,2160.58,0.367,1220.42,46,7
50.6,2153.47,0.294,1218.34,50,7
50.7,2155.45,0.279,1221.14,50,7
50.8,2163.17,0.262,1222.66,50,7
50.9,2163.14,0.238,1225.77,46,7
51.0,2155.8,0.235,1228.36,46,7
51.1,2150.23,0.423,1229.89,48,7
51.2,2145.51,0.207,1232.28,46,7
51.3,2154.31,0.402,1234.31,50,7
51.4,2148.07,0.44,1236.52,46,7
51.5,2147.66,0.455,1238.06,50,7
51.6,2156.76,0.31,1239.36,50,7
51.7,2167.27,0.295,1241.43,46,7
51.8,2172.06,0.343,1243.8,50,7
51.9,2163.32,0.48,1245.48,46,7
52.0,2159.82,0.322,1247.43,50,7
52.1,2149.2,0.206,1249.03,46,7
52.2,2153.44,0.296,1251.82,46,7
52.3,2160.89,0.584,1253.48,49,7
52.4,2151.8,0.317,1254.82,48,7
52.5,2144.3,0.306,1256.89,50,7
52.6,2136.1,0.518,1259.6,49,7
52.7,2130.63,0.639,1262.22,47,7
52.8,2130.46,0.398,1264.76,49,7
52.9,2134.8,0.561,1267.33,47,7
53.0,2142.9,0.595,1269.83,50,7
53.1,2136.28,0.433,1271.91,50,7
53.2,2142.96,0.685,1273.95,47,7
53.3,2144.49,0.351,1276.09,48,7
53.4,2138.1,0.34,1278.67,47,7
53.5,2135.73,0.588,1281.27,46,7
53.6,2144.94,0.528,1283.17,49,7
53.7,2133.48,0.457,1285.84,47,7
53.8,2127.75,0.566,1288.55,46,7
53.9,2131.97,0.723,1290.78,49,7
54.0,2141.72,0.743,1293.32,46,7
54.1,2152.63,0.606,1296.0,50,7
54.2,2161.91,0.424,1299.1,50,7
54.3,2160.53,0.46,1296.78,46,7
54.4,2166.43,0.509,1299.38,46,7
54.5,2162.09,0.467,1301.19,49,7
54.6,2173.56,0.425,1304.18,50,7
54.7,2183.25,0.529,1305.88,50,7
54.8,2185.1,0.596,1308.26,50,7
54.9,2182.78,0.556,1309.8,49,7
55.0,2192.37,0.797,1312.12,49,7
55.1,2189.76,0.662,1313.92,50,7
55.2,2181.18,0.544,1315.54,48,7
55.3,2171.55,0.536,1318.43,46,7
55.4,2168.74,0.624,1320.41,49,7
55.5,2160.0,0.742,1322.01,49,7
55.6,2151.89,0.64,1323.76,46,7
55.7,2156.32,0.67,1326.75,50,7
55.8,2159.04,0.656,1329.31,49,7
55.9,2165.36,0.817,1331.14,46,7
56.0,2156.69,0.54,1333.72,48,7
56.1,2149.04,0.759,1336.58,50,7
56.2,2149.03,0.642,1339.3,47,7
56.3,2147.99,0.738,1342.0,49,7
56.4,2161.54,0.816,1343.74,47,7
56.5,2165.33,0.514,1346.66,46,7
56.6,2162.71,0.726,1349.57,47,7
56.7,2165.51,0.611,1352.31,48,7
56.8,2166.49,0.793,1354.55,50,7
56.9,2178.4,0.534,1356.85,48,7
57.0,2186.68,0.619,1358.91,47,7
57.1,2185.09,0.684,1360.23,47,7
57.2,2183.72,0.769,1363.41,50,7
57.3,2189.69,0.607,1362.66,50,7
57.4,2191.94,0.755,1364.85,49,7
57.5,2185.82,0.881,1367.12,50,7
57.6,2187.0,0.627,1368.75,50,7
57.7,2185.51,0.806,1371.84,50,7
57.8,2192.06,0.804,1373.48,46,7
57.9,2192.84,0.802,1375.56,49,7
58.0,2203.29,0.713,1377.42,46,7
58.1,2214.19,0.576,1379.13,46,7
58.2,2223.5,0.579,1381.99,48,7
58.3,2222.45,0.636,1380.27,46,7
58.4,2216.18,0.785,1382.75,47,7
58.5,2227.91,0.823,1384.43,49,7
58.6,2232.97,0.813,1386.02,49,7
58.7,2234.0,0.718,1388.56,50,7
58.8,2229.3,0.624,1390.13,48,7
58.9,2230.22,0.787,1393.03,48,7
59.0,2225.52,0.846,1395.42,48,7
59.1,2229.85,0.8,1398.35,48,7
59.2,2244.9,0.613,1396.22,47,7
59.3,2248.47,0.763,1398.97,47,7
59.4,2250.07,0.639,1401.02,50,7
59.5,2249.17,0.715,1402.94,49,7
59.6,2258.45,0.698,1404.49,48,7
59.7,2265.52,0.529,1407.57,50,7
59.8,2264.14,0.608,1405.59,48,7
59.9,2260.14,0.56,1407.4,46,7
60.0,2268.34,0.704,1409.76,48,7
60.1,2269.58,0.45,1411.76,46,7
60.2,2269.35,0.708,1413.27,48,7
60.3,2273.39,0.597,1414.76,49,7
60.4,2273.99,0.719,1413.22,47,7
60.5,2270.97,0.695,1414.64,47,7
60.6,2266.18,0.471,1417.24,48,7
60.7,2275.77,0.525,1419.69,49,7
60.8,2271.04,0.468,1422.09,48,7
60.9,2276.88,0.392,1425.18,47,7
61.0,2279.8,0.56,1427.83,47,7
61.1,2279.99,0.589,1430.17,47,7
61.2,2276.16,0.551,1433.26,46,7
61.3,2271.08,0.446,1436.23,50,7
61.4,2265.23,0.34,1438.65,50,7
61.5,2271.08,0.301,1440.93,46,7
61.6,2271.48,0.553,1443.83,47,7
61.7,2273.59,0.324,1446.58,49,7
61.8,2279.75,0.271,1448.38,46,7
61.9,2290.24,0.282,1451.44,47,7
62.0,2290.23,0.625,1453.69,47,7
62.1,2290.73,0.584,1455.68,46,7
62.2,2280.96,0.569,1457.59,49,7
62.3,2281.47,0.464,1460.45,49,7
62.4,2292.88,0.365,1458.74,49,7
62.5,2284.27,0.56,1461.39,49,7
62.6,2291.7,0.448,1460.34,49,7
62.7,2298.16,0.552,1459.09,46,7
62.8,2301.88,0.562,1460.43,48,7
62.9,2308.65,0.482,1458.45,48,7
63.0,2298.91,0.338,1461.65,50,7
63.1,2288.17,0.509,1463.87,50,7
63.2,2277.66,0.527,1465.93,48,7
63.3,2272.04,0.254,1468.12,49,7
63.4,2261.64,0.127,1470.27,47,7
63.5,2254.17,0.426,1471.8,47,7
63.6,2260.35,0.189,1473.37,47,7
63.7,2255.87,0.264,1475.68,48,7
63.8,2264.35,0.492,1476.98,49,7
63.9,2257.89,0.491,1478.59,50,7
64.0,2260.2,0.123,1481.7,47,7
64.1,2263.61,0.43,1483.38,47,7
64.2,2265.88,0.202,1485.83,50,7
64.3,2260.72,0.221,1488.69,50,7
64.4,2251.18,0.215,1490.11,46,7
64.5,2241.04,0.424,1493.0,47,7
64.6,2248.62,0.435,1495.04,48,7
64.7,2255.83,0.422,1497.56,46,7
64.8,2256.74,0.133,1495.14,47,7
64.9,2254.32,0.14,1497.46,49,7
65.0,2247.02,0.341,1499.62,48,7
65.1,2251.91,0.262,1502.74,46,7
