Time,Height,Resultant_acceleration,Resultant_velocity,AGC,classlabel
17.4,1101.66,0.131,217.81,45,10
17.5,1104.67,0.098,218.5,47,10
17.6,1106.32,0.108,218.94,47,10
17.7,1109.76,0.142,219.48,45,10
17.8,1111.87,0.11,220.12,43,10
17.9,1113.57,0.085,220.8,43,10
18.0,1116.8,0.099,221.21,45,10
18.1,1119.92,0.153,221.44,45,10
18.2,1123.42,0.124,222.16,46,10
18.3,1125.36,0.136,222.58,43,10
18.4,1126.85,0.142,222.89,45,10
18.5,1128.76,0.07,222.53,47,10
18.6,1131.97,0.144,223.02,43,10
18.7,1133.43,0.115,223.74,45,10
18.8,1136.87,0.106,224.39,47,10
18.9,1138.89,0.082,225.1,45,10
19.0,1142.38,0.093,225.38,46,10
19.1,1143.86,0.071,226.06,46,10
19.2,1146.72,0.093,226.63,47,10
19.3,1148.07,0.096,226.98,43,10
19.4,1150.2,0.112,227.75,45,10
19.5,1153.27,0.082,227.05,47,10
19.6,1154.83,0.112,227.63,43,10
19.7,1157.2,0.137,228.28,43,10
19.8,1160.31,0.062,228.57,45,10
19.9,1163.22,0.146,228.8,45,10
20.0,1164.98,0.074,229.34,44,10
20.1,1167.74,0.104,229.57,47,10
20.2,1170.86,0.077,230.28,46,10
20.3,1172.19,0.119,230.97,45,10
20.4,1175.36,0.123,231.58,44,10
20.5,1176.89,0.076,232.15,45,10
20.6,1178.7,0.086,231.83,46,10
20.7,1180.55,0.085,232.18,46,10
20.8,1181.99,0.071,232.89,43,10
20.9,1184.76,0.093,233.64,45,10
21.0,1188.05,0.1,233.99,47,10
21.1,1189.47,0.053,234.33,45,10
21.2,1191.83,0.063,233.93,46,10
21.3,1194.56,0.123,234.34,47,10
21.4,1197.34,0.091,234.89,43,10
21.5,1199.44,0.114,235.16,44,10
21.6,1202.46,0.051,235.39,44,10
21.7,1205.2,0.045,235.86,43,10
21.8,1206.71,0.098,236.24,47,10
21.9,1209.0,0.109,236.96,47,10
22.0,1210.49,0.073,237.72,45,10
22.1,1213.75,0.097,238.15,47,10
22.2,1214.77,0.06,238.83,44,10
22.3,1215.93,0.117,239.55,43,10
22.4,1217.98,0.045,240.11,47,10
22.5,1219.38,0.129,240.73,43,10
22.6,1221.52,0.048,241.33,45,10
22.7,1224.01,0.124,241.78,43,10
22.8,1226.87,0.062,241.99,44,10
22.9,1228.08,0.083,242.6,45,10
23.0,1229.42,0.044,243.27,47,10
23.1,1232.41,0.1,243.47,47,10
23.2,1233.61,0.086,243.9,43,10
23.3,1234.96,0.04,243.5,44,10
23.4,1237.75,0.118,243.99,47,10
23.5,1238.87,0.091,244.79,46,10
23.6,1240.3,0.039,245.5,43,10
23.7,1243.24,0.061,245.96,43,10
23.8,1244.13,0.118,246.4,46,10
23.9,1245.17,0.093,247.1,44,10
24.0,1246.99,0.088,247.74,44,10
24.1,1249.61,0.051,247.95,45,10
24.2,1252.4,0.073,248.75,45,10
24.3,1254.76,0.109,249.25,45,10
24.4,1256.75,0.096,248.56,43,10
24.5,1258.01,0.036,249.28,45,10
24.6,1258.94,0.073,249.9,46,10
24.7,1260.08,0.094,250.52,44,10
24.8,1262.96,0.106,251.15,44,10
24.9,1264.46,0.072,251.84,44,10
25.0,1266.96,0.041,251.49,44,10
25.1,1268.21,0.095,252.07,43,10
25.2,1270.63,0.046,251.66,45,10
25.3,1271.95,0.102,251.92,44,10
25.4,1273.9,0.109,252.39,47,10
25.5,1276.17,0.092,252.63,46,10
25.6,1278.19,0.118,253.03,46,10
25.7,1281.02,0.076,253.62,46,10
25.8,1282.18,0.088,254.05,46,10
25.9,1283.12,0.099,254.29,44,10
26.0,1284.93,0.08,253.97,44,10
26.1,1285.67,0.086,254.74,45,10
26.2,1288.45,0.097,255.15,47,10
26.3,1289.36,0.113,255.64,46,10
26.4,1291.6,0.046,256.38,45,10
26.5,1292.89,0.109,257.02,44,10
26.6,1295.34,0.1,257.62,43,10
26.7,1297.98,0.079,257.1,43,10
26.8,1298.58,0.033,257.3,43,10
26.9,1301.23,0.109,258.06,45,10
27.0,1303.05,0.058,258.29,44,10
27.1,1303.87,0.066,258.95,43,10
27.2,1305.28,0.077,259.51,46,10
27.3,1307.21,0.121,259.89,47,10
27.4,1308.8,0.034,260.24,44,10
27.5,1310.83,0.059,260.72,43,10
27.6,1313.1,0.046,261.43,46,10
27.7,1314.97,0.087,261.82,43,10
27.8,1316.64,0.103,262.17,46,10
27.9,1319.34,0.119,262.86,43,10
28.0,1321.59,0.114,263.23,47,10
28.1,1323.41,0.073,264.02,43,10
28.2,1325.37,0.047,264.5,45,10
28.3,1326.77,0.092,264.89,46,10
28.4,1327.71,0.117,265.12,45,10
28.5,1330.3,0.048,265.52,46,10
28.6,1331.39,0.086,265.83,43,10
28.7,1332.39,0.064,266.29,47,10
28.8,1334.88,0.073,266.56,45,10
28.9,1336.26,0.085,266.93,44,10
29.0,1337.82,0.084,267.37,43,10
29.1,1339.3,0.052,267.94,44,10
29.2,1339.75,0.108,268.56,47,10
29.3,1342.27,0.061,269.25,44,10
29.4,1344.18,0.125,269.74,46,10
29.5,1345.09,0.1,270.43,46,10
29.6,1347.63,0.1,269.9,45,10
29.7,1349.92,0.052,270.44,43,10
29.8,1352.57,0.109,271.21,44,10
29.9,1353.39,0.044,271.83,47,10
30.0,1355.59,0.124,272.27,44,10
30.1,1358.07,0.109,272.86,43,10
30.2,1360.65,0.13,273.34,44,10
30.3,1362.5,0.046,273.7,44,10
30.4,1363.49,0.058,273.96,45,10
30.5,1364.56,0.127,274.52,45,10
30.6,1365.16,0.085,274.81,45,10
30.7,1366.2,0.09,275.58,46,10
30.8,1367.19,0.108,275.83,44,10
30.9,1369.12,0.09,276.14,47,10
31.0,1370.06,0.105,276.48,44,10
31.1,1371.34,0.054,276.81,44,10
31.2,1371.88,0.097,277.13,46,10
31.3,1374.43,0.062,277.74,46,10
31.4,1377.09,0.124,278.42,47,10
31.5,1378.05,0.104,278.75,43,10
31.6,1379.0,0.063,278.5,44,10
31.7,1380.14,0.118,279.23,47,10
31.8,1381.7,0.111,279.9,45,10
31.9,1383.89,0.133,280.22,47,10
32.0,1385.55,0.129,280.57,44,10
32.1,1387.26,0.068,280.79,46,10
32.2,1388.5,0.13,281.08,46,10
32.3,1389.9,0.07,281.61,47,10
32.4,1392.43,0.095,281.97,45,10
32.5,1393.18,0.093,282.37,47,10
32.6,1394.97,0.072,282.62,45,10
32.7,1395.94,0.093,283.15,43,10
32.8,1396.78,0.131,283.39,46,10
32.9,1399.36,0.102,283.6,46,10
33.0,1400.98,0.074,284.03,43,10
33.1,1402.97,0.132,284.3,47,10
33.2,1404.73,0.083,284.73,47,10
33.3,1407.18,0.084,285.4,46,10
33.4,1407.77,0.096,285.83,43,10
33.5,1408.26,0.085,286.31,44,10
33.6,1409.05,0.1,286.68,43,10
33.7,1410.96,0.15,286.97,44,10
33.8,1411.93,0.136,287.32,44,10
33.9,1413.39,0.107,286.8,43,10
34.0,1415.03,0.095,287.53,44,10
34.1,1415.68,0.088,288.14,44,10
34.2,1417.05,0.107,288.58,46,10
34.3,1418.8,0.078,289.05,43,10
34.4,1420.73,0.147,289.69,44,10
34.5,1422.92,0.107,290.25,46,10
34.6,1423.69,0.165,290.69,46,10
34.7,1425.6,0.146,291.31,44,10
34.8,1427.27,0.159,291.7,43,10
34.9,1430.07,0.155,292.49,43,10
35.0,1431.46,0.153,292.77,45,10
35.1,1432.69,0.132,293.45,44,10
35.2,1434.44,0.165,293.93,47,10
35.3,1436.49,0.175,294.26,45,10
35.4,1437.62,0.105,294.81,43,10
35.5,1439.76,0.172,295.16,46,10
35.6,1441.19,0.137,295.52,45,10
35.7,1443.51,0.096,296.22,44,10
35.8,1446.18,0.091,296.42,43,10
35.9,1447.58,0.11,296.97,45,10
36.0,1450.35,0.112,296.51,45,10
36.1,1451.13,0.147,297.28,43,10
36.2,1453.66,0.172,298.06,43,10
36.3,1454.52,0.163,298.54,45,10
36.4,1456.49,0.126,297.89,44,10
36.5,1459.24,0.155,298.27,47,10
36.6,1461.06,0.148,298.67,46,10
36.7,1462.4,0.146,299.07,46,10
36.8,1465.06,0.146,299.69,47,10
36.9,1467.96,0.13,300.38,47,10
37.0,1469.95,0.162,300.79,43,10
37.1,1471.61,0.184,301.13,43,10
37.2,1473.97,0.187,301.4,44,10
37.3,1475.91,0.128,301.82,46,10
37.4,1477.58,0.135,302.41,45,10
37.5,1479.69,0.184,302.82,45,10
37.6,1480.51,0.19,303.45,47,10
37.7,1482.42,0.139,304.11,44,10
37.8,1484.12,0.197,304.64,47,10
37.9,1484.97,0.152,305.08,46,10
38.0,1487.62,0.153,305.87,44,10
38.1,1489.73,0.158,306.36,47,10
38.2,1490.92,0.153,307.06,44,10
38.3,1493.39,0.128,307.6,47,10
38.4,1496.31,0.142,306.92,46,10
38.5,1498.49,0.129,307.67,44,10
38.6,1500.2,0.185,308.16,44,10
38.7,1502.74,0.157,308.92,44,10
38.8,1504.83,0.173,309.23,43,10
38.9,1505.95,0.148,309.96,46,10
39.0,1507.3,0.196,310.73,43,10
39.1,1509.37,0.205,311.45,46,10
39.2,1511.24,0.156,311.91,45,10
39.3,1514.12,0.171,312.57,44,10
39.4,1515.67,0.148,312.98,43,10
39.5,1518.99,0.174,313.68,43,10
39.6,1520.51,0.132,313.91,47,10
39.7,1522.3,0.133,314.16,47,10
39.8,1523.69,0.13,314.8,43,10
39.9,1526.98,0.127,315.31,46,10
40.0,1528.8,0.127,315.97,45,10
40.1,1531.55,0.211,316.26,45,10
40.2,1534.55,0.181,316.97,44,10
40.3,1536.16,0.21,317.65,43,10
40.4,1538.66,0.2,317.94,44,10
40.5,1541.36,0.2,317.25,47,10
40.6,1543.96,0.184,317.52,44,10
40.7,1546.66,0.169,317.9,46,10
40.8,1548.99,0.142,318.23,44,10
40.9,1552.39,0.193,318.45,47,10
41.0,1554.66,0.144,318.81,45,10
41.1,1556.72,0.153,319.23,45,10
41.2,1559.77,0.151,319.98,44,10
41.3,1561.11,0.195,320.59,43,10
41.4,1563.49,0.157,321.01,44,10
41.5,1566.99,0.128,321.63,43,10
41.6,1570.08,0.153,322.21,45,10
41.7,1573.32,0.218,322.61,44,10
41.8,1576.55,0.179,323.39,44,10
41.9,1579.78,0.161,324.07,43,10
42.0,1582.44,0.18,324.37,46,10
42.1,1584.81,0.155,325.09,43,10
42.2,1586.78,0.134,325.67,45,10
42.3,1590.33,0.14,325.92,45,10
42.4,1593.91,0.17,326.42,45,10
42.5,1595.81,0.158,326.67,43,10
42.6,1597.45,0.146,327.15,43,10
42.7,1599.08,0.168,327.49,45,10
42.8,1601.2,0.163,328.11,43,10
42.9,1604.48,0.135,328.79,47,10
43.0,1606.37,0.156,329.12,43,10
43.1,1609.5,0.193,329.47,45,10
43.2,1612.86,0.173,329.88,47,10
43.3,1614.78,0.193,330.45,47,10
43.4,1617.7,0.199,330.97,47,10
43.5,1619.56,0.188,331.69,45,10
43.6,1622.09,0.2,331.93,45,10
43.7,1625.59,0.196,332.71,45,10
43.8,1628.55,0.199,333.14,43,10
43.9,1631.09,0.15,333.37,47,10
44.0,1634.02,0.15,334.0,47,10
44.1,1637.74,0.214,333.45,44,10
44.2,1641.28,0.177,333.77,44,10
44.3,1644.88,0.198,333.14,47,10
44.4,1648.37,0.207,333.89,47,10
44.5,1652.29,0.187,334.44,45,10
44.6,1655.21,0.145,335.09,45,10
44.7,1657.74,0.17,334.7,47,10
44.8,1659.58,0.147,335.27,45,10
44.9,1661.53,0.21,335.73,43,10
45.0,1665.44,0.164,335.96,47,10
45.1,1668.0,0.193,336.68,46,10
45.2,1669.77,0.194,337.15,43,10
45.3,1671.47,0.154,337.75,45,10
45.4,1674.07,0.136,338.52,46,10
45.5,1678.04,0.187,338.79,44,10
45.6,1681.11,0.191,339.3,44,10
45.7,1684.17,0.198,338.51,43,10
45.8,1688.11,0.18,338.91,44,10
45.9,1690.17,0.211,339.28,46,10
46.0,1693.29,0.157,339.58,43,10
46.1,1695.31,0.128,340.04,44,10
46.2,1697.58,0.177,340.65,45,10
46.3,1700.92,0.149,341.45,47,10
46.4,1703.29,0.162,341.72,46,10
46.5,1705.81,0.161,342.19,44,10
46.6,1708.17,0.203,342.67,46,10
46.7,1712.1,0.208,343.23,44,10
46.8,1716.13,0.178,343.49,45,10
46.9,1719.09,0.176,343.96,46,10
47.0,1721.97,0.163,344.59,45,10
47.1,1723.86,0.204,345.05,46,10
47.2,1725.89,0.18,344.49,47,10
47.3,1728.82,0.162,344.78,44,10
47.4,1731.76,0.156,345.53,46,10
47.5,1733.77,0.187,345.78,47,10
47.6,1737.74,0.154,346.38,45,10
47.7,1739.77,0.124,347.16,47,10
47.8,1742.25,0.174,347.42,47,10
47.9,1744.69,0.189,347.75,43,10
48.0,1748.32,0.13,348.0,43,10
48.1,1751.84,0.19,348.73,46,10
48.2,1754.69,0.122,349.27,47,10
48.3,1756.78,0.187,349.72,45,10
48.4,1760.84,0.132,350.1,44,10
48.5,1763.06,0.127,349.88,44,10
48.6,1765.72,0.129,350.64,44,10
48.7,1768.14,0.173,351.39,43,10
48.8,1770.5,0.172,350.85,44,10
48.9,1774.66,0.144,351.5,46,10
49.0,1778.04,0.155,352.08,44,10
49.1,1781.24,0.179,352.42,47,10
49.2,1784.88,0.177,352.89,46,10
49.3,1787.3,0.163,353.56,43,10
49.4,1789.94,0.171,353.15,46,10
49.5,1793.61,0.102,353.51,45,10
49.6,1797.55,0.122,353.73,46,10
49.7,1801.36,0.122,353.98,44,10
49.8,1805.64,0.162,354.59,46,10
49.9,1808.33,0.179,354.86,45,10
50.0,1811.47,0.123,355.22,44,10
50.1,1815.31,0.113,355.67,46,10
50.2,1817.37,0.098,356.02,45,10
50.3,1821.42,0.184,356.33,44,10
50.4,1824.25,0.1,357.11,45,10
50.5,1826.5,0.113,357.86,44,10
50.6,1829.09,0.115,358.36,44,10
50.7,1833.0,0.175,358.76,44,10
50.8,1835.77,0.122,359.04,45,10
50.9,1837.79,0.151,359.66,47,10
51.0,1840.72,0.108,360.38,47,10
51.1,1843.78,0.09,360.85,44,10
51.2,1847.86,0.131,361.41,45,10
51.3,1850.85,0.141,361.67,43,10
51.4,1853.7,0.128,362.36,45,10
51.5,1856.42,0.135,362.78,43,10
51.6,1859.02,0.118,363.31,43,10
51.7,1861.94,0.112,363.54,44,10
51.8,1863.95,0.124,364.21,45,10
51.9,1867.39,0.138,364.85,43,10
52.0,1871.11,0.128,365.61,43,10
52.1,1874.35,0.145,366.0,47,10
52.2,1877.94,0.087,366.44,46,10
52.3,1880.34,0.092,366.72,47,10
52.4,1882.62,0.092,366.98,46,10
52.5,1885.02,0.079,367.47,44,10
52.6,1887.49,0.133,368.16,43,10
52.7,1891.6,0.074,367.79,45,10
52.8,1893.61,0.076,368.29,43,10
52.9,1895.83,0.093,368.91,43,10
53.0,1898.43,0.081,369.47,45,10
53.1,1902.36,0.082,369.81,43,10
53.2,1906.29,0.076,369.08,44,10
53.3,1909.55,0.101,369.65,43,10
53.4,1913.6,0.094,370.16,44,10
53.5,1917.34,0.076,370.85,47,10
53.6,1920.9,0.075,370.61,43,10
53.7,1922.86,0.153,371.15,45,10
53.8,1925.92,0.112,371.5,44,10
53.9,1929.88,0.117,371.73,46,10
54.0,1933.98,0.135,372.4,44,10
54.1,1936.79,0.133,373.19,43,10
54.2,1939.85,0.067,372.42,45,10
54.3,1943.15,0.113,372.89,44,10
54.4,1946.87,0.128,373.65,46,10
54.5,1949.97,0.124,374.11,47,10
54.6,1953.22,0.086,374.72,43,10
54.7,1956.14,0.069,375.44,46,10
54.8,1959.4,0.11,376.19,45,10
54.9,1963.02,0.062,376.88,47,10
55.0,1967.13,0.072,377.24,47,10
55.1,1970.85,0.103,377.5,46,10
55.2,1973.18,0.085,378.24,44,10
55.3,1976.16,0.1,377.76,46,10
55.4,1979.0,0.087,378.39,44,10
55.5,1980.94,0.101,378.6,46,10
55.6,1982.85,0.125,379.31,46,10
55.7,1985.18,0.133,379.62,46,10
55.8,1988.85,0.076,379.95,47,10
55.9,1991.5,0.133,380.66,44,10
56.0,1995.41,0.068,380.95,46,10
56.1,1998.83,0.069,380.56,47,10
56.2,2001.3,0.077,379.8,46,10
56.3,2003.99,0.082,380.25,46,10
56.4,2006.78,0.09,380.98,47,10
56.5,2010.75,0.084,381.66,47,10
56.6,2014.51,0.127,382.14,46,10
56.7,2016.86,0.083,382.91,44,10
56.8,2020.08,0.117,383.51,46,10
56.9,2023.85,0.1,383.8,46,10
57.0,2027.11,0.096,384.19,46,10
57.1,2030.22,0.07,384.68,43,10
57.2,2033.54,0.071,385.23,47,10
57.3,2036.11,0.074,385.69,44,10
57.4,2038.49,0.044,386.28,47,10
57.5,2041.2,0.098,387.08,47,10
57.6,2045.0,0.106,387.56,45,10
57.7,2048.23,0.094,388.35,44,10
57.8,2051.13,0.088,389.0,46,10
57.9,2054.09,0.077,389.35,46,10
58.0,2057.02,0.095,389.97,43,10
58.1,2058.9,0.122,390.61,47,10
58.2,2062.72,0.102,391.21,44,10
58.3,2066.24,0.06,391.75,46,10
58.4,2068.93,0.092,392.06,43,10
58.5,2072.35,0.087,392.59,44,10
58.6,2074.12,0.064,392.86,43,10
58.7,2076.64,0.064,393.41,47,10
58.8,2079.28,0.122,394.11,43,10
58.9,2081.67,0.049,394.67,44,10
59.0,2085.34,0.082,394.92,46,10
59.1,2087.38,0.078,394.51,45,10
59.2,2088.97,0.083,395.15,44,10
59.3,2092.42,0.097,395.94,43,10
59.4,2095.81,0.066,396.22,45,10
59.5,2097.54,0.058,396.53,46,10
59.6,2100.72,0.078,397.2,45,10
59.7,2104.27,0.081,396.69,46,10
59.8,2107.07,0.089,397.34,43,10
59.9,2108.6,0.119,397.83,47,10
60.0,2111.13,0.087,398.15,43,10
60.1,2114.75,0.111,398.45,43,10
60.2,2118.0,0.095,398.85,45,10
60.3,2120.86,0.075,399.12,44,10
60.4,2123.11,0.04,399.38,46,10
60.5,2124.59,0.04,400.1,46,10
60.6,2127.32,0.107,400.61,43,10
60.7,2130.75,0.067,400.99,43,10
60.8,2132.46,0.087,401.76,46,10
60.9,2134.81,0.058,402.46,45,10
61.0,2136.51,0.081,403.09,46,10
61.1,2138.45,0.115,403.88,43,10
61.2,2140.91,0.062,404.21,43,10
61.3,2144.26,0.041,404.81,45,10
61.4,2147.33,0.097,405.4,43,10
61.5,2150.0,0.085,405.63,47,10
61.6,2152.87,0.082,405.98,44,10
61.7,2154.04,0.115,406.41,43,10
61.8,2157.34,0.086,405.68,46,10
61.9,2160.21,0.12,406.14,45,10
62.0,2162.2,0.107,406.46,47,10
62.1,2164.27,0.035,407.18,43,10
62.2,2166.81,0.098,407.84,43,10
62.3,2169.03,0.106,407.32,44,10
62.4,2170.59,0.035,407.75,45,10
62.5,2173.46,0.091,408.21,44,10
62.6,2175.56,0.078,408.64,44,10
62.7,2177.39,0.062,409.07,47,10
62.8,2179.04,0.098,409.64,45,10
62.9,2181.6,0.068,410.11,45,10
63.0,2184.19,0.095,410.8,47,10
63.1,2185.9,0.077,411.26,46,10
63.2,2188.28,0.098,411.69,43,10
63.3,2190.95,0.107,412.19,44,10
63.4,2193.7,0.04,412.44,45,10
63.5,2196.73,0.054,412.78,47,10
63.6,2199.25,0.065,413.18,43,10
63.7,2201.32,0.055,413.61,46,10
63.8,2203.72,0.122,414.28,45,10
63.9,2205.15,0.055,415.08,47,10
64.0,2206.67,0.064,415.72,47,10
64.1,2208.34,0.07,416.48,43,10
64.2,2210.66,0.049,416.73,43,10
64.3,2212.94,0.046,417.02,47,10
64.4,2214.51,0.052,417.31,46,10
64.5,2216.47,0.047,417.65,45,10
64.6,2219.44,0.062,418.11,43,10
64.7,2222.33,0.107,418.7,43,10
64.8,2224.07,0.101,419.05,44,10
64.9,2226.49,0.101,419.32,44,10
65.0,2228.41,0.094,419.55,45,10
65.1,2230.2,0.121,419.78,44,10
65.2,2231.8,0.11,420.53,45,10
65.3,2233.45,0.073,420.78,47,10
65.4,2235.77,0.138,421.46,47,10
65.5,2237.0,0.128,421.93,45,10
65.6,2238.93,0.088,422.35,47,10
65.7,2241.89,0.053,421.57,47,10
65.8,2244.55,0.075,422.12,43,10
65.9,2246.95,0.114,422.34,47,10
66.0,2249.29,0.071,422.55,44,10
66.1,2251.03,0.068,423.06,47,10
66.2,2252.53,0.13,423.85,46,10
66.3,2254.54,0.141,424.63,45,10
66.4,2256.24,0.086,425.16,44,10
66.5,2258.7,0.058,425.41,47,10
66.6,2259.84,0.146,425.91,46,10
66.7,2261.22,0.128,425.29,47,10
66.8,2263.17,0.12,425.86,43,10
66.9,2264.24,0.096,426.3,43,10
67.0,2266.62,0.146,426.57,43,10
