Time,Height,Resultant_acceleration,Resultant_velocity,AGC,classlabel
7.6,1739.55,0.49,567.98,49,3
7.7,1729.96,0.481,572.91,47,3
7.8,1749.03,0.603,577.19,50,3
7.9,1731.21,0.411,582.9,50,3
8.0,1708.31,0.119,585.19,49,3
8.1,1725.63,0.619,588.73,46,3
8.2,1703.01,0.251,591.58,46,3
8.3,1715.06,0.39,594.71,51,3
8.4,1712.54,0.1,598.32,47,3
8.5,1696.84,0.274,593.78,48,3
8.6,1703.03,0.245,596.9,50,3
8.7,1713.38,0.382,599.22,49,3
8.8,1697.44,0.56,601.83,52,3
8.9,1688.05,0.508,606.78,46,3
9.0,1707.64,0.451,611.23,50,3
9.1,1687.37,0.246,614.47,52,3
9.2,1688.46,0.1,617.36,51,3
9.3,1683.56,0.1,619.96,51,3
9.4,1698.3,0.498,624.71,46,3
9.5,1693.74,0.41,627.2,48,3
9.6,1715.11,0.532,630.59,48,3
9.7,1725.78,0.321,634.81,47,3
9.8,1716.22,0.1,637.83,46,3
9.9,1707.7,0.516,634.77,50,3
10.0,1694.65,0.137,633.4,51,3
10.1,1707.34,0.398,637.34,49,3
10.2,1719.99,0.22,642.4,47,3
10.3,1704.48,0.172,644.63,50,3
10.4,1723.32,0.253,648.09,47,3
10.5,1720.81,0.161,650.27,46,3
10.6,1705.2,0.354,655.47,49,3
10.7,1704.68,0.249,659.48,48,3
10.8,1710.86,0.1,663.04,47,3
10.9,1701.07,0.401,665.26,51,3
11.0,1723.98,0.564,668.33,48,3
11.1,1751.51,0.501,673.86,48,3
11.2,1739.27,0.244,679.73,52,3
11.3,1748.63,0.27,684.96,46,3
11.4,1778.33,0.409,687.9,49,3
11.5,1799.91,0.523,692.5,49,3
11.6,1819.88,0.461,688.91,49,3
11.7,1818.26,0.232,691.48,50,3
11.8,1823.07,0.548,695.25,52,3
11.9,1825.89,0.557,700.31,48,3
12.0,1816.46,0.518,703.54,50,3
12.1,1844.83,0.303,706.93,52,3
12.2,1863.88,0.691,704.66,48,3
12.3,1849.14,0.747,708.05,47,3
12.4,1842.01,0.327,710.91,50,3
12.5,1842.85,0.475,708.94,49,3
12.6,1861.04,0.919,711.46,52,3
12.7,1868.27,0.839,713.94,50,3
12.8,1891.21,0.563,719.81,51,3
12.9,1878.85,0.424,724.95,50,3
13.0,1887.04,0.726,727.87,50,3
13.1,1883.19,0.534,731.21,46,3
13.2,1882.33,0.788,734.65,49,3
13.3,1876.47,0.878,736.84,48,3
13.4,1887.25,0.897,742.54,51,3
13.5,1914.59,1.046,747.08,48,3
13.6,1900.83,0.848,751.7,52,3
13.7,1924.44,0.866,754.33,51,3
13.8,1931.78,0.575,759.3,50,3
13.9,1917.04,0.72,755.52,48,3
14.0,1942.24,0.849,759.86,49,3
14.1,1948.42,0.792,757.78,52,3
14.2,1956.94,1.167,761.38,46,3
14.3,1960.51,1.167,766.32,46,3
14.4,1954.86,1.098,772.21,51,3
14.5,1962.39,0.98,774.99,50,3
14.6,1982.26,1.1,777.83,49,3
14.7,1982.63,1.23,782.2,52,3
14.8,1980.11,1.07,786.21,47,3
14.9,1999.85,1.244,790.36,47,3
15.0,2001.35,1.097,795.93,49,3
15.1,2000.34,0.824,800.72,49,3
15.2,1999.67,0.872,805.15,50,3
15.3,2003.1,0.889,808.11,51,3
15.4,1994.29,1.154,811.72,52,3
15.5,2008.03,1.12,817.16,49,3
15.6,2015.43,0.785,820.14,49,3
15.7,2028.65,0.864,822.81,51,3
15.8,2006.3,1.226,827.39,50,3
15.9,2023.87,0.798,829.47,49,3
16.0,2020.82,0.958,832.6,49,3
16.1,2028.13,1.264,837.15,50,3
16.2,2037.86,0.896,840.43,48,3
16.3,2042.99,1.125,846.37,46,3
16.4,2050.29,0.807,849.49,46,3
16.5,2064.07,0.841,855.3,50,3
16.6,2080.8,0.842,857.97,50,3
16.7,2056.55,0.805,860.05,46,3
16.8,2036.88,0.925,863.03,51,3
16.9,2021.19,1.175,866.64,46,3
17.0,2032.13,0.774,869.81,46,3
17.1,2049.39,1.079,873.93,47,3
17.2,2042.89,0.803,871.49,52,3
17.3,2062.77,1.195,877.24,52,3
17.4,2076.87,0.723,882.76,52,3
17.5,2056.94,0.935,884.84,46,3
17.6,2039.7,0.9,890.38,51,3
17.7,2016.84,0.615,893.54,52,3
17.8,2037.92,0.947,899.52,46,3
17.9,2034.02,0.67,902.82,47,3
18.0,2039.56,1.075,907.97,52,3
18.1,2030.9,1.027,913.57,47,3
18.2,2047.53,1.063,919.12,51,3
18.3,2047.5,0.882,924.05,47,3
18.4,2067.7,0.555,920.12,47,3
18.5,2054.77,0.522,923.31,46,3
18.6,2055.43,0.925,925.81,47,3
18.7,2065.89,0.884,928.84,51,3
18.8,2061.98,0.534,931.7,46,3
18.9,2085.19,0.825,935.01,51,3
19.0,2077.66,0.898,937.56,46,3
19.1,2065.28,0.753,941.81,50,3
19.2,2076.88,0.477,946.64,50,3
19.3,2095.44,0.601,948.96,50,3
19.4,2092.27,0.274,951.63,51,3
19.5,2098.0,0.247,955.66,49,3
19.6,2086.22,0.565,958.72,47,3
19.7,2105.78,0.56,962.68,52,3
19.8,2093.57,0.41,964.77,48,3
19.9,2089.57,0.236,970.76,47,3
20.0,2086.86,0.735,976.69,49,3
20.1,2089.35,0.597,973.59,50,3
20.2,2096.49,0.496,977.07,51,3
20.3,2099.15,0.169,981.31,47,3
20.4,2111.4,0.671,976.33,52,3
20.5,2102.35,0.24,981.41,46,3
20.6,2105.16,0.175,985.62,50,3
20.7,2131.48,0.519,990.45,46,3
20.8,2153.84,0.224,992.7,46,3
20.9,2159.2,0.286,989.95,46,3
21.0,2145.65,0.1,995.24,49,3
21.1,2173.17,0.114,1001.05,51,3
21.2,2182.59,0.477,1003.99,48,3
21.3,2192.83,0.234,1007.28,48,3
21.4,2178.26,0.406,1011.95,52,3
21.5,2199.19,0.238,1017.01,49,3
21.6,2194.44,0.272,1019.13,50,3
21.7,2198.95,0.122,1023.94,52,3
21.8,2188.01,0.1,1027.39,51,3
21.9,2203.73,0.1,1032.66,49,3
22.0,2196.29,0.495,1035.12,48,3
22.1,2215.49,0.436,1037.8,48,3
22.2,2207.42,0.545,1033.26,46,3
22.3,2231.46,0.347,1035.27,50,3
22.4,2241.04,0.1,1038.43,51,3
22.5,2253.15,0.105,1042.19,48,3
22.6,2267.13,0.205,1040.36,49,3
22.7,2279.4,0.394,1042.91,48,3
22.8,2284.22,0.129,1046.66,47,3
22.9,2272.29,0.1,1049.83,46,3
23.0,2264.6,0.233,1054.24,49,3
23.1,2258.41,0.229,1057.02,49,3
23.2,2268.08,0.105,1060.83,47,3
23.3,2270.96,0.403,1066.38,50,3
23.4,2270.18,0.455,1064.34,50,3
23.5,2262.67,0.272,1070.31,51,3
23.6,2274.99,0.227,1074.85,50,3
23.7,2276.78,0.507,1079.38,51,3
23.8,2290.01,0.512,1083.39,46,3
23.9,2270.96,0.288,1088.02,47,3
24.0,2281.96,0.414,1090.51,50,3
24.1,2279.65,0.658,1096.22,51,3
24.2,2276.58,0.218,1099.4,51,3
24.3,2294.52,0.187,1101.47,48,3
24.4,2310.78,0.631,1106.61,49,3
24.5,2327.08,0.615,1112.07,49,3
24.6,2330.23,0.767,1117.6,47,3
24.7,2324.45,0.613,1119.73,49,3
24.8,2340.4,0.422,1123.26,50,3
24.9,2360.24,0.449,1125.31,50,3
25.0,2364.1,0.393,1130.23,51,3
25.1,2354.31,0.482,1133.61,49,3
25.2,2351.08,0.508,1137.11,46,3
25.3,2335.36,0.784,1139.44,49,3
25.4,2353.73,0.818,1144.49,50,3
25.5,2365.05,0.821,1146.49,50,3
25.6,2384.93,0.711,1150.34,46,3
25.7,2381.29,0.818,1153.27,49,3
25.8,2383.66,0.881,1155.54,52,3
25.9,2359.2,0.93,1158.84,47,3
26.0,2352.82,0.634,1162.65,46,3
26.1,2331.75,1.077,1164.71,48,3
26.2,2330.58,0.893,1168.25,48,3
26.3,2349.21,0.815,1170.55,46,3
26.4,2352.54,0.879,1173.25,46,3
26.5,2360.69,1.106,1178.61,52,3
26.6,2361.16,1.122,1182.46,51,3
26.7,2368.2,0.993,1187.44,49,3
26.8,2385.54,0.829,1191.18,49,3
26.9,2382.94,1.242,1195.32,48,3
27.0,2388.22,0.921,1200.24,50,3
27.1,2388.06,0.867,1197.94,49,3
27.2,2377.3,0.915,1202.61,46,3
27.3,2375.52,1.219,1205.93,46,3
27.4,2363.66,0.746,1203.75,47,3
27.5,2381.46,0.777,1201.46,50,3
27.6,2379.7,0.992,1205.82,48,3
27.7,2369.87,1.231,1203.06,52,3
27.8,2348.03,0.91,1209.02,49,3
27.9,2335.19,1.164,1211.64,49,3
28.0,2332.43,0.847,1216.66,49,3
28.1,2331.94,0.907,1214.19,48,3
28.2,2328.33,1.014,1219.18,48,3
28.3,2309.74,0.878,1223.14,47,3
28.4,2324.54,1.046,1219.78,48,3
28.5,2345.03,1.14,1222.7,50,3
28.6,2363.63,1.195,1228.11,52,3
28.7,2358.11,0.898,1231.27,49,3
28.8,2361.56,1.21,1234.36,50,3
28.9,2379.8,1.27,1239.37,46,3
29.0,2394.03,1.117,1243.98,51,3
29.1,2388.28,0.832,1239.73,47,3
29.2,2386.96,1.225,1242.5,46,3
29.3,2393.3,0.92,1240.05,46,3
29.4,2398.93,1.23,1242.71,50,3
29.5,2393.14,0.966,1244.9,51,3
29.6,2391.52,1.188,1250.02,47,3
29.7,2403.3,0.782,1253.85,51,3
29.8,2429.4,0.911,1259.73,47,3
29.9,2439.72,0.844,1263.54,51,3
30.0,2429.16,0.963,1266.21,51,3
30.1,2443.94,1.098,1270.69,46,3
30.2,2443.58,0.71,1276.22,51,3
30.3,2463.25,0.66,1278.27,52,3
30.4,2466.82,1.013,1281.85,50,3
30.5,2490.95,0.896,1287.68,50,3
30.6,2515.28,0.586,1293.58,52,3
30.7,2538.29,1.058,1297.84,46,3
30.8,2550.88,0.586,1302.14,46,3
30.9,2542.95,0.515,1304.61,48,3
31.0,2553.4,0.823,1309.93,47,3
31.1,2548.4,0.918,1313.77,50,3
31.2,2545.52,1.001,1316.58,50,3
31.3,2547.36,0.404,1321.02,48,3
31.4,2558.16,0.536,1324.87,46,3
31.5,2569.85,0.748,1330.4,48,3
31.6,2587.75,0.39,1334.64,51,3
31.7,2589.85,0.834,1338.58,52,3
31.8,2576.58,0.347,1337.53,52,3
31.9,2572.16,0.662,1342.45,47,3
32.0,2588.46,0.528,1338.12,47,3
32.1,2578.24,0.605,1340.13,48,3
32.2,2568.97,0.635,1345.34,52,3
32.3,2586.88,0.508,1347.57,52,3
32.4,2610.25,0.514,1353.19,52,3
32.5,2622.28,0.525,1357.56,51,3
32.6,2611.34,0.694,1363.34,51,3
32.7,2620.59,0.643,1366.3,52,3
32.8,2609.01,0.115,1370.08,51,3
32.9,2590.91,0.275,1373.85,46,3
33.0,2598.04,0.397,1376.24,46,3
33.1,2600.1,0.161,1379.53,50,3
33.2,2619.2,0.153,1382.36,51,3
33.3,2638.76,0.506,1387.73,52,3
33.4,2652.23,0.437,1392.87,48,3
33.5,2632.36,0.521,1395.68,50,3
33.6,2616.43,0.443,1398.83,49,3
33.7,2618.35,0.463,1401.42,48,3
33.8,2632.5,0.1,1404.64,52,3
33.9,2639.62,0.362,1410.11,47,3
34.0,2660.9,0.171,1413.98,52,3
34.1,2681.21,0.562,1419.3,47,3
34.2,2691.26,0.1,1423.43,48,3
34.3,2672.16,0.163,1429.39,47,3
34.4,2650.55,0.331,1434.87,47,3
34.5,2651.08,0.501,1437.64,51,3
34.6,2660.57,0.1,1440.21,49,3
34.7,2647.57,0.302,1443.72,46,3
34.8,2631.58,0.1,1446.67,47,3
34.9,2645.99,0.479,1443.61,52,3
35.0,2652.44,0.303,1448.33,46,3
35.1,2655.77,0.281,1450.94,47,3
35.2,2635.99,0.555,1455.11,50,3
35.3,2627.43,0.136,1459.17,51,3
35.4,2641.97,0.341,1464.59,50,3
35.5,2635.88,0.245,1466.96,46,3
35.6,2633.25,0.1,1472.62,46,3
35.7,2646.76,0.1,1475.44,49,3
35.8,2660.81,0.548,1480.48,48,3
35.9,2679.43,0.1,1484.16,52,3
36.0,2682.59,0.331,1489.0,50,3
36.1,2691.5,0.367,1491.43,46,3
36.2,2690.52,0.377,1495.36,50,3
36.3,2695.51,0.624,1499.65,52,3
36.4,2679.09,0.311,1504.24,48,3
36.5,2658.05,0.505,1507.09,50,3
36.6,2671.42,0.18,1511.32,46,3
36.7,2689.15,0.561,1516.74,48,3
36.8,2681.57,0.23,1519.03,52,3
36.9,2689.48,0.775,1516.57,46,3
37.0,2680.11,0.608,1519.4,48,3
37.1,2687.79,0.418,1522.3,50,3
37.2,2706.52,0.36,1525.29,47,3
37.3,2696.36,0.516,1529.49,49,3
37.4,2703.14,0.8,1532.5,51,3
37.5,2697.83,0.398,1535.46,46,3
37.6,2684.64,0.44,1538.21,48,3
37.7,2691.72,0.85,1534.8,46,3
37.8,2671.92,0.835,1539.52,48,3
37.9,2656.31,0.912,1545.1,47,3
38.0,2660.25,0.839,1547.95,50,3
38.1,2662.54,0.8,1551.12,50,3
38.2,2653.07,0.5,1556.0,49,3
38.3,2667.2,0.714,1558.01,48,3
38.4,2658.46,0.654,1560.22,47,3
38.5,2674.38,0.793,1564.16,52,3
38.6,2686.22,0.764,1570.01,52,3
38.7,2674.46,1.119,1574.35,52,3
38.8,2697.37,0.874,1577.74,52,3
38.9,2720.83,0.909,1581.53,48,3
39.0,2725.53,1.026,1587.43,49,3
39.1,2715.48,0.775,1592.22,48,3
39.2,2741.87,1.034,1594.78,47,3
39.3,2751.54,0.78,1597.47,46,3
39.4,2763.27,0.892,1600.62,50,3
39.5,2777.09,1.154,1604.62,50,3
39.6,2799.04,0.789,1607.67,51,3
39.7,2799.61,0.839,1613.03,51,3
39.8,2802.63,0.92,1618.15,49,3
39.9,2795.73,0.792,1623.61,49,3
40.0,2819.5,1.193,1628.29,49,3
40.1,2831.06,0.796,1634.04,52,3
40.2,2844.93,0.97,1639.36,51,3
40.3,2839.0,1.089,1641.96,52,3
40.4,2825.7,0.884,1647.68,50,3
40.5,2824.67,0.974,1651.96,52,3
40.6,2840.56,1.083,1655.82,50,3
40.7,2863.49,1.155,1658.32,52,3
40.8,2879.83,1.265,1656.41,52,3
40.9,2904.3,1.046,1659.23,52,3
41.0,2920.16,0.839,1662.82,50,3
41.1,2917.48,1.227,1657.98,51,3
41.2,2904.55,1.204,1661.74,47,3
41.3,2911.16,1.222,1665.18,49,3
41.4,2923.42,0.978,1668.38,47,3
41.5,2925.29,1.107,1673.46,46,3
41.6,2921.5,0.951,1676.52,48,3
41.7,2924.51,1.06,1681.6,46,3
41.8,2924.31,0.985,1687.08,52,3
41.9,2906.36,1.219,1691.93,48,3
42.0,2888.49,0.934,1696.04,49,3
42.1,2885.51,0.987,1699.41,50,3
42.2,2878.56,1.07,1704.39,50,3
42.3,2883.06,1.03,1708.59,47,3
42.4,2891.22,0.931,1705.87,46,3
42.5,2887.37,0.657,1709.82,47,3
42.6,2876.54,0.722,1712.98,46,3
42.7,2874.44,1.147,1716.31,49,3
42.8,2889.34,1.047,1721.33,46,3
42.9,2883.19,1.009,1726.52,48,3
43.0,2899.79,0.709,1729.19,51,3
43.1,2880.69,0.713,1732.94,51,3
43.2,2870.43,1.014,1736.25,46,3
43.3,2862.86,0.525,1740.59,52,3
43.4,2884.72,0.783,1745.63,50,3
43.5,2876.22,1.06,1747.91,52,3
43.6,2874.79,0.984,1750.74,51,3
43.7,2866.95,0.456,1754.26,49,3
43.8,2881.69,0.645,1756.59,49,3
43.9,2894.81,0.608,1754.16,48,3
44.0,2876.9,0.548,1757.0,51,3
44.1,2870.14,0.496,1762.68,48,3
44.2,2889.1,0.765,1761.19,48,3
44.3,2890.19,0.784,1763.32,49,3
44.4,2879.68,0.338,1769.31,52,3
44.5,2896.61,0.803,1773.17,48,3
44.6,2904.29,0.779,1769.26,51,3
44.7,2898.66,0.354,1773.2,46,3
44.8,2904.28,0.646,1775.94,51,3
44.9,2899.11,0.599,1778.31,50,3
45.0,2916.16,0.707,1780.92,49,3
45.1,2899.51,0.427,1783.43,49,3
45.2,2895.39,0.536,1786.62,47,3
45.3,2881.92,0.502,1789.05,52,3
45.4,2860.16,0.338,1792.79,48,3
45.5,2843.63,0.632,1798.2,51,3
45.6,2837.9,0.53,1801.13,47,3
45.7,2821.76,0.629,1805.94,48,3
45.8,2824.84,0.216,1808.28,52,3
45.9,2818.23,0.1,1812.9,49,3
46.0,2795.27,0.146,1815.09,49,3
46.1,2790.42,0.553,1819.94,50,3
46.2,2775.7,0.145,1822.31,46,3
46.3,2774.16,0.1,1819.69,50,3
46.4,2777.2,0.414,1825.01,48,3
46.5,2792.92,0.404,1827.95,49,3
46.6,2793.6,0.252,1831.6,46,3
46.7,2785.99,0.108,1834.05,48,3
46.8,2766.06,0.264,1838.69,46,3
46.9,2780.74,0.1,1834.63,49,3
47.0,2798.79,0.175,1833.32,52,3
47.1,2812.58,0.333,1837.01,47,3
47.2,2805.74,0.1,1832.29,46,3
47.3,2799.2,0.541,1835.39,52,3
47.4,2806.31,0.502,1831.01,50,3
47.5,2832.04,0.203,1836.63,48,3
47.6,2821.08,0.43,1841.14,46,3
47.7,2843.46,0.413,1845.66,51,3
47.8,2840.81,0.275,1847.79,47,3
47.9,2841.99,0.1,1850.71,47,3
48.0,2826.66,0.467,1856.05,49,3
48.1,2818.49,0.1,1861.9,49,3
48.2,2833.65,0.527,1867.28,48,3
48.3,2819.42,0.444,1869.62,51,3
48.4,2807.86,0.194,1875.39,49,3
48.5,2832.97,0.24,1878.79,49,3
48.6,2852.13,0.321,1880.98,47,3
48.7,2859.53,0.627,1876.35,47,3
48.8,2858.78,0.154,1879.67,50,3
48.9,2857.55,0.349,1883.41,49,3
49.0,2881.85,0.6,1888.14,49,3
49.1,2886.19,0.291,1891.81,48,3
49.2,2884.04,0.575,1895.58,47,3
49.3,2879.86,0.279,1897.9,46,3
49.4,2891.42,0.671,1903.38,50,3
49.5,2894.2,0.565,1906.64,46,3
49.6,2906.73,0.242,1910.76,48,3
49.7,2900.79,0.466,1914.91,47,3
49.8,2907.69,0.36,1919.17,51,3
49.9,2910.64,0.639,1922.59,50,3
50.0,2927.64,0.734,1926.77,48,3
50.1,2944.63,0.743,1932.23,47,3
50.2,2955.41,0.351,1936.72,50,3
50.3,2954.77,0.455,1941.8,49,3
50.4,2950.8,0.607,1945.71,50,3
50.5,2934.94,0.538,1947.89,50,3
50.6,2947.55,0.855,1952.12,46,3
50.7,2943.05,0.7,1955.93,50,3
50.8,2955.6,0.657,1954.1,52,3
50.9,2947.24,0.53,1959.92,46,3
51.0,2961.44,0.981,1964.07,49,3
51.1,2953.8,0.736,1968.24,49,3
51.2,2949.13,0.926,1973.81,50,3
51.3,2948.02,0.934,1978.05,52,3
51.4,2930.46,0.768,1983.6,50,3
51.5,2936.33,1.008,1987.06,51,3
51.6,2929.3,0.674,1991.16,52,3
51.7,2941.45,1.063,1995.43,46,3
51.8,2931.23,0.831,1997.45,49,3
51.9,2921.02,1.114,1994.49,48,3
52.0,2921.35,0.903,1997.75,52,3
52.1,2912.76,0.687,2002.42,48,3
52.2,2900.62,0.936,2007.55,51,3
52.3,2888.91,0.858,2011.45,47,3
52.4,2890.02,0.965,2016.82,49,3
52.5,2879.35,1.015,2020.65,46,3
52.6,2884.8,1.24,2025.1,49,3
52.7,2904.43,0.94,2027.82,49,3
52.8,2888.09,1.276,2030.67,50,3
52.9,2894.55,0.789,2033.43,47,3
53.0,2897.95,0.924,2035.88,48,3
53.1,2915.24,1.313,2039.67,51,3
53.2,2898.95,0.908,2042.38,49,3
53.3,2876.53,0.768,2046.27,52,3
53.4,2868.39,0.874,2050.92,48,3
53.5,2865.91,0.983,2053.83,52,3
53.6,2874.02,1.336,2057.47,46,3
53.7,2878.35,1.127,2060.92,51,3
53.8,2893.8,1.253,2066.5,52,3
53.9,2896.73,1.013,2069.44,51,3
54.0,2914.79,0.803,2073.84,46,3
54.1,2918.92,0.957,2072.47,47,3
54.2,2930.58,1.1,2077.4,50,3
54.3,2925.35,1.148,2080.31,50,3
54.4,2919.58,1.169,2084.06,48,3
54.5,2924.79,1.101,2088.94,50,3
54.6,2938.47,0.778,2094.81,49,3
54.7,2926.79,0.696,2090.03,49,3
54.8,2946.12,1.063,2094.37,50,3
54.9,2964.83,0.774,2099.64,47,3
55.0,2981.12,0.934,2102.71,46,3
55.1,2963.34,1.09,2105.84,52,3
55.2,2977.73,1.038,2109.08,50,3
55.3,2964.71,0.604,2104.95,49,3
55.4,2958.36,0.83,2101.35,51,3
55.5,2961.98,0.857,2103.6,51,3
55.6,2973.11,0.977,2106.02,50,3
55.7,2963.59,0.899,2108.39,50,3
55.8,2976.29,0.713,2114.28,52,3
55.9,2965.12,1.002,2110.88,52,3
56.0,2974.95,0.795,2116.84,50,3
56.1,2957.32,0.466,2121.53,50,3
56.2,2967.87,0.443,2124.06,47,3
56.3,2958.64,0.445,2128.62,51,3
56.4,2961.7,0.781,2132.01,50,3
56.5,2961.69,0.883,2137.61,51,3
56.6,2950.03,0.957,2142.05,48,3
56.7,2949.31,0.654,2146.17,48,3
56.8,2966.62,0.786,2148.43,51,3
56.9,2986.1,0.676,2151.75,52,3
57.0,2999.02,0.459,2148.41,49,3
57.1,3016.54,0.498,2146.94,51,3
57.2,3019.76,0.252,2152.86,48,3
57.3,3006.31,0.477,2155.08,50,3
57.4,3023.39,0.472,2160.38,47,3
57.5,3041.97,0.349,2162.81,50,3
57.6,3067.82,0.215,2165.04,51,3
57.7,3083.66,0.504,2168.53,49,3
57.8,3100.24,0.713,2172.7,46,3
57.9,3104.35,0.513,2176.26,51,3
58.0,3124.9,0.487,2181.77,50,3
58.1,3153.56,0.217,2184.89,46,3
58.2,3170.72,0.234,2187.69,50,3
58.3,3176.56,0.1,2189.83,52,3
58.4,3177.77,0.472,2192.96,52,3
58.5,3206.48,0.444,2195.04,46,3
58.6,3221.32,0.357,2198.91,52,3
58.7,3234.01,0.503,2203.44,47,3
58.8,3246.37,0.363,2206.9,51,3
58.9,3235.9,0.475,2209.03,52,3
59.0,3236.69,0.1,2212.86,49,3
59.1,3248.7,0.1,2216.14,52,3
59.2,3271.31,0.293,2218.43,50,3
59.3,3279.04,0.272,2223.84,47,3
59.4,3307.61,0.528,2229.16,51,3
59.5,3336.96,0.128,2232.94,48,3
59.6,3353.31,0.235,2235.55,48,3
59.7,3370.97,0.1,2241.2,48,3
59.8,3375.09,0.431,2245.56,46,3
59.9,3378.57,0.507,2249.21,49,3
60.0,3377.86,0.255,2253.51,48,3
60.1,3368.92,0.363,2257.98,47,3
60.2,3367.71,0.387,2262.32,48,3
60.3,3357.73,0.447,2267.58,51,3
60.4,3381.09,0.389,2271.57,46,3
60.5,3399.77,0.135,2274.24,50,3
60.6,3395.4,0.581,2270.08,52,3
60.7,3391.76,0.466,2274.99,50,3
60.8,3408.64,0.196,2278.12,50,3
60.9,3396.02,0.261,2281.25,50,3
61.0,3419.63,0.4,2287.04,51,3
61.1,3424.25,0.6,2290.03,48,3
61.2,3435.62,0.236,2293.76,51,3
61.3,3418.81,0.114,2296.46,48,3
61.4,3410.06,0.463,2294.34,46,3
61.5,3428.05,0.267,2293.14,46,3
61.6,3426.4,0.621,2297.69,50,3
61.7,3420.62,0.385,2299.84,52,3
61.8,3442.26,0.242,2297.45,46,3
61.9,3450.85,0.649,2302.1,46,3
62.0,3470.52,0.556,2306.61,49,3
62.1,3476.38,0.735,2309.79,48,3
62.2,3461.24,0.645,2305.09,51,3
62.3,3439.38,0.626,2308.51,52,3
62.4,3429.8,0.565,2313.34,51,3
62.5,3420.56,0.497,2317.38,47,3
62.6,3434.84,0.347,2320.17,47,3
62.7,3441.08,0.484,2325.47,51,3
62.8,3429.88,0.702,2321.28,51,3
62.9,3441.11,0.887,2327.2,49,3
63.0,3425.23,0.653,2332.1,49,3
63.1,3418.47,0.83,2334.98,46,3
63.2,3400.16,0.608,2340.14,49,3
63.3,3379.55,0.584,2344.19,48,3
63.4,3362.97,0.797,2346.44,47,3
63.5,3343.0,0.909,2351.37,52,3
63.6,3342.77,0.69,2355.01,49,3
63.7,3355.22,0.812,2357.53,46,3
63.8,3337.27,0.934,2361.94,49,3
63.9,3324.85,0.925,2365.32,46,3
64.0,3309.75,0.754,2367.38,52,3
64.1,3311.17,0.682,2371.77,46,3
64.2,3289.84,0.676,2377.74,50,3
