Time,Height,Resultant_acceleration,Resultant_velocity,AGC,classlabel
9.9,1785.12,0.68,517.94,50,4
10.0,1815.99,0.584,521.17,52,4
10.1,1848.91,0.286,524.65,51,4
10.2,1843.27,0.317,529.73,46,4
10.3,1863.22,0.756,534.38,52,4
10.4,1865.89,0.167,530.46,51,4
10.5,1880.31,0.618,533.19,52,4
10.6,1907.07,0.541,537.71,52,4
10.7,1896.18,0.71,540.81,51,4
10.8,1909.81,0.462,545.51,48,4
10.9,1887.79,0.32,549.66,47,4
11.0,1879.04,0.885,552.59,48,4
11.1,1889.27,0.644,554.47,49,4
11.2,1909.02,0.607,558.24,47,4
11.3,1914.3,0.741,562.59,49,4
11.4,1936.76,0.736,557.09,46,4
11.5,1926.0,0.562,555.23,52,4
11.6,1922.84,0.481,557.07,48,4
11.7,1900.8,0.922,559.3,47,4
11.8,1879.12,1.105,553.41,50,4
11.9,1852.9,1.2,555.96,46,4
12.0,1859.9,0.626,559.08,52,4
12.1,1858.95,0.901,562.08,50,4
12.2,1873.08,1.148,556.71,48,4
12.3,1867.46,1.151,559.53,46,4
12.4,1879.25,0.728,561.99,52,4
12.5,1882.23,1.293,564.59,49,4
12.6,1873.28,1.25,560.94,51,4
12.7,1844.02,0.849,564.69,49,4
12.8,1863.37,1.22,569.09,49,4
12.9,1886.07,1.208,573.54,50,4
13.0,1856.65,1.269,578.22,50,4
13.1,1832.95,1.243,582.86,48,4
13.2,1842.51,1.329,585.83,51,4
13.3,1841.03,0.849,580.7,50,4
13.4,1821.61,1.109,584.74,50,4
13.5,1841.1,1.539,587.11,48,4
13.6,1844.6,1.541,589.0,46,4
13.7,1850.01,1.37,593.76,48,4
13.8,1831.83,0.961,595.89,48,4
13.9,1822.42,1.412,599.13,51,4
14.0,1839.78,1.244,602.85,48,4
14.1,1835.45,1.099,606.92,50,4
14.2,1810.0,0.992,609.34,46,4
14.3,1802.02,1.268,613.18,49,4
14.4,1774.45,0.903,617.01,50,4
14.5,1794.64,1.391,621.82,50,4
14.6,1802.16,1.364,626.36,49,4
14.7,1806.17,1.435,630.43,49,4
14.8,1795.95,1.038,624.93,50,4
14.9,1800.41,1.085,629.26,49,4
15.0,1816.66,1.507,633.27,52,4
15.1,1792.72,0.972,636.19,51,4
15.2,1801.24,1.492,630.28,47,4
15.3,1809.32,1.323,635.45,46,4
15.4,1811.07,0.83,637.43,47,4
15.5,1792.95,0.881,641.88,48,4
15.6,1780.95,1.135,645.71,46,4
15.7,1811.32,1.005,648.17,46,4
15.8,1801.11,1.152,651.97,50,4
15.9,1831.6,0.797,654.36,47,4
16.0,1835.39,0.885,657.12,48,4
16.1,1839.96,0.717,660.41,49,4
16.2,1859.05,0.701,657.05,51,4
16.3,1876.74,1.101,652.72,48,4
16.4,1870.19,0.7,657.21,49,4
16.5,1883.35,1.048,662.26,51,4
16.6,1894.26,0.962,657.2,52,4
16.7,1878.81,0.817,660.72,47,4
16.8,1870.07,0.639,663.77,49,4
16.9,1901.78,1.086,665.72,47,4
17.0,1912.02,0.758,668.16,48,4
17.1,1939.58,0.84,671.04,48,4
17.2,1941.36,0.459,674.92,49,4
17.3,1966.52,0.465,678.28,48,4
17.4,1957.77,0.368,682.54,47,4
17.5,1987.62,0.353,684.93,46,4
17.6,1989.48,0.548,688.7,51,4
17.7,2000.13,0.285,692.87,48,4
17.8,2005.87,0.837,696.7,51,4
17.9,2026.2,0.614,699.58,46,4
18.0,2037.69,0.577,704.48,51,4
18.1,2038.85,0.553,707.09,47,4
18.2,2071.29,0.116,709.18,50,4
18.3,2055.02,0.526,711.3,50,4
18.4,2066.68,0.192,715.99,51,4
18.5,2087.39,0.48,720.75,52,4
18.6,2085.72,0.568,724.34,51,4
18.7,2085.51,0.673,726.75,51,4
18.8,2094.03,0.276,730.49,48,4
18.9,2073.81,0.479,732.44,49,4
19.0,2064.26,0.12,734.39,50,4
19.1,2049.61,0.1,737.07,46,4
19.2,2065.12,0.43,740.6,48,4
19.3,2082.98,0.6,745.02,52,4
19.4,2055.49,0.401,749.38,51,4
19.5,2076.03,0.572,754.32,49,4
19.6,2073.45,0.491,750.75,48,4
19.7,2063.12,0.112,755.29,52,4
19.8,2042.9,0.1,760.35,52,4
19.9,2043.99,0.258,763.67,46,4
20.0,2040.51,0.329,765.85,47,4
20.1,2011.9,0.356,769.82,52,4
20.2,2021.18,0.1,773.14,49,4
20.3,2044.76,0.456,776.62,51,4
20.4,2027.54,0.106,778.72,50,4
20.5,2017.6,0.618,780.66,50,4
20.6,2033.8,0.177,782.46,46,4
20.7,2013.82,0.319,786.75,52,4
20.8,1982.04,0.588,791.5,47,4
20.9,2000.49,0.1,794.28,46,4
21.0,1971.63,0.118,799.47,46,4
21.1,1980.37,0.191,803.4,52,4
21.2,1993.28,0.1,807.82,48,4
21.3,2007.53,0.618,810.71,46,4
21.4,1992.67,0.562,814.55,49,4
21.5,1969.81,0.183,817.86,52,4
21.6,1983.91,0.566,819.89,46,4
21.7,1968.94,0.2,823.62,52,4
21.8,1942.32,0.507,819.17,47,4
21.9,1943.95,0.735,824.26,47,4
22.0,1924.42,0.529,829.27,51,4
22.1,1901.14,0.806,832.09,50,4
22.2,1911.87,0.885,837.23,50,4
22.3,1887.09,0.663,839.34,48,4
22.4,1892.24,0.501,841.79,52,4
22.5,1873.12,0.512,845.98,51,4
22.6,1890.67,0.594,850.44,48,4
22.7,1885.47,0.449,854.25,48,4
22.8,1899.06,0.969,852.22,48,4
22.9,1913.43,1.066,848.0,48,4
23.0,1935.97,0.933,853.05,52,4
23.1,1954.66,0.739,856.52,46,4
23.2,1951.49,1.197,859.2,50,4
23.3,1948.46,0.989,863.18,50,4
23.4,1937.73,1.067,866.11,46,4
23.5,1953.42,1.107,860.14,50,4
23.6,1939.98,0.752,863.77,49,4
23.7,1941.17,0.802,868.71,47,4
23.8,1971.3,1.117,871.7,51,4
23.9,1997.8,0.714,876.12,49,4
24.0,2029.62,0.943,879.61,47,4
24.1,2016.19,0.896,876.84,48,4
24.2,2030.32,0.937,881.43,48,4
24.3,2047.51,0.993,884.11,52,4
24.4,2069.28,1.075,879.68,49,4
24.5,2088.28,0.829,883.5,51,4
24.6,2089.72,1.27,887.71,51,4
24.7,2120.27,1.352,890.66,48,4
24.8,2121.56,0.89,893.34,52,4
24.9,2131.84,1.009,897.91,47,4
25.0,2148.75,1.15,902.74,51,4
25.1,2138.27,1.137,907.1,46,4
25.2,2144.53,1.409,909.52,50,4
25.3,2175.87,1.198,914.13,49,4
25.4,2174.11,1.068,916.9,47,4
25.5,2169.45,1.564,920.66,49,4
25.6,2152.26,1.102,922.99,46,4
25.7,2169.91,0.941,926.47,48,4
25.8,2155.69,0.9,929.38,46,4
25.9,2135.33,1.301,933.35,47,4
26.0,2146.53,1.583,936.96,48,4
26.1,2170.64,0.993,942.01,47,4
26.2,2169.66,1.328,945.81,46,4
26.3,2158.35,0.967,947.99,48,4
26.4,2181.18,1.394,950.55,51,4
26.5,2169.66,1.349,945.31,47,4
26.6,2163.21,1.514,949.13,47,4
26.7,2182.69,0.937,950.98,52,4
26.8,2180.85,0.91,948.49,48,4
26.9,2163.8,1.453,951.66,52,4
27.0,2136.39,1.329,954.18,47,4
27.1,2149.34,1.377,956.87,51,4
27.2,2152.25,0.87,961.19,51,4
27.3,2140.61,1.15,955.63,49,4
27.4,2127.35,1.288,958.09,51,4
27.5,2124.57,1.1,955.66,51,4
27.6,2132.81,0.656,957.72,49,4
27.7,2106.05,1.203,961.03,51,4
27.8,2086.37,0.715,965.72,48,4
27.9,2063.17,0.692,970.84,48,4
28.0,2065.07,0.789,973.31,50,4
28.1,2077.06,0.6,978.34,48,4
28.2,2073.87,1.099,980.36,49,4
28.3,2061.4,0.832,982.37,51,4
28.4,2059.83,0.423,987.38,48,4
28.5,2029.55,0.622,989.32,46,4
28.6,1998.74,0.499,994.41,49,4
28.7,1979.31,0.5,998.43,51,4
28.8,1995.74,0.957,1002.74,49,4
28.9,2012.1,0.557,998.45,47,4
29.0,2008.7,0.622,1003.01,52,4
29.1,2029.78,0.864,1006.94,51,4
29.2,2044.77,0.67,1011.95,48,4
29.3,2015.41,0.388,1015.0,50,4
29.4,2008.16,0.674,1019.32,50,4
29.5,1984.18,0.668,1023.54,52,4
29.6,1965.17,0.366,1028.58,52,4
29.7,1983.45,0.213,1031.47,49,4
29.8,2001.79,0.157,1036.09,52,4
29.9,1999.09,0.183,1038.08,46,4
30.0,1978.14,0.1,1034.82,48,4
30.1,1982.42,0.629,1037.09,50,4
30.2,2000.95,0.1,1039.49,51,4
30.3,2012.11,0.505,1041.71,51,4
30.4,2025.5,0.449,1043.76,50,4
30.5,2005.63,0.402,1045.75,49,4
30.6,2035.32,0.236,1047.63,49,4
30.7,2027.39,0.1,1050.54,48,4
30.8,2039.57,0.257,1052.63,48,4
30.9,2058.24,0.216,1050.66,52,4
31.0,2044.2,0.3,1048.05,46,4
31.1,2069.78,0.157,1050.57,47,4
31.2,2077.04,0.112,1047.22,51,4
31.3,2087.13,0.345,1043.43,46,4
31.4,2102.03,0.1,1045.4,51,4
31.5,2111.6,0.424,1048.94,46,4
31.6,2093.44,0.1,1052.18,49,4
31.7,2112.44,0.336,1054.06,49,4
31.8,2109.34,0.403,1058.36,46,4
31.9,2123.07,0.217,1060.77,49,4
32.0,2128.64,0.618,1063.24,48,4
32.1,2137.23,0.338,1067.97,50,4
32.2,2144.32,0.414,1071.31,48,4
32.3,2177.38,0.642,1067.23,52,4
32.4,2204.46,0.536,1069.96,47,4
32.5,2203.3,0.571,1074.64,50,4
32.6,2233.95,0.205,1078.97,51,4
32.7,2245.81,0.622,1080.93,48,4
32.8,2235.98,0.436,1085.06,48,4
32.9,2229.55,0.217,1089.6,47,4
33.0,2234.01,0.771,1091.81,48,4
33.1,2229.08,0.441,1094.2,52,4
33.2,2213.07,0.769,1097.28,47,4
33.3,2242.22,0.221,1099.73,47,4
33.4,2247.88,0.248,1103.73,47,4
33.5,2239.15,0.73,1107.59,52,4
33.6,2264.17,0.703,1112.47,49,4
33.7,2294.78,0.947,1115.56,46,4
33.8,2293.79,0.759,1119.97,46,4
33.9,2317.93,0.463,1123.9,50,4
34.0,2347.94,0.798,1127.64,46,4
34.1,2364.66,1.112,1132.83,47,4
34.2,2343.59,0.961,1137.63,50,4
34.3,2336.86,0.598,1140.79,51,4
34.4,2355.05,1.106,1138.52,51,4
34.5,2369.49,1.023,1142.73,52,4
34.6,2365.53,0.591,1145.49,51,4
34.7,2370.47,0.65,1147.69,49,4
34.8,2349.41,0.841,1152.47,49,4
34.9,2345.46,1.301,1154.65,47,4
35.0,2357.58,1.129,1158.28,47,4
35.1,2368.29,0.825,1160.1,47,4
35.2,2383.51,1.387,1162.82,49,4
35.3,2399.13,1.049,1165.81,47,4
35.4,2376.42,1.263,1161.74,49,4
35.5,2371.38,1.011,1164.4,48,4
35.6,2389.41,1.42,1168.74,46,4
35.7,2401.37,1.022,1172.71,51,4
35.8,2410.45,1.255,1176.27,46,4
35.9,2388.27,0.89,1180.99,50,4
36.0,2411.21,1.492,1183.85,47,4
36.1,2384.78,0.983,1188.38,52,4
36.2,2397.86,0.947,1193.3,46,4
36.3,2395.31,1.378,1195.25,50,4
36.4,2380.04,1.014,1198.49,49,4
36.5,2353.18,0.996,1202.4,48,4
36.6,2371.62,0.969,1205.21,47,4
36.7,2356.42,1.486,1207.25,48,4
36.8,2378.46,0.913,1209.36,47,4
36.9,2376.07,0.992,1205.19,47,4
37.0,2350.06,0.93,1208.77,46,4
37.1,2369.43,1.299,1210.61,46,4
37.2,2380.74,1.531,1207.65,51,4
37.3,2392.63,1.458,1211.71,46,4
37.4,2419.55,1.124,1209.87,51,4
37.5,2406.11,1.105,1213.83,51,4
37.6,2434.36,1.257,1218.1,48,4
37.7,2420.3,1.068,1220.24,47,4
37.8,2420.63,0.924,1225.02,49,4
37.9,2424.94,1.373,1229.16,48,4
38.0,2435.27,1.138,1231.43,52,4
38.1,2465.5,1.256,1235.81,51,4
38.2,2478.36,1.296,1239.0,47,4
38.3,2504.46,1.244,1241.2,49,4
38.4,2510.33,0.756,1236.62,52,4
38.5,2515.45,1.179,1241.39,47,4
38.6,2523.72,1.187,1238.94,46,4
38.7,2551.84,0.826,1241.72,47,4
38.8,2536.42,1.317,1246.25,47,4
38.9,2536.99,0.697,1250.84,51,4
39.0,2567.98,0.801,1254.53,47,4
39.1,2554.29,1.046,1256.93,47,4
39.2,2564.3,1.231,1261.26,50,4
39.3,2565.37,0.936,1263.63,51,4
39.4,2597.81,1.156,1268.09,49,4
39.5,2588.65,0.808,1273.29,50,4
39.6,2595.49,1.11,1276.69,46,4
39.7,2602.14,0.491,1280.16,48,4
39.8,2593.21,0.413,1276.63,46,4
39.9,2623.6,0.495,1279.36,49,4
40.0,2616.54,1.005,1283.12,48,4
40.1,2614.51,0.808,1285.86,46,4
40.2,2635.23,0.562,1289.25,47,4
40.3,2619.15,0.547,1286.46,50,4
40.4,2644.23,0.653,1290.05,49,4
40.5,2647.79,0.546,1294.0,47,4
40.6,2680.11,0.851,1296.96,46,4
40.7,2669.8,0.451,1299.22,46,4
40.8,2689.76,0.373,1303.77,47,4
40.9,2687.74,0.267,1306.95,51,4
41.0,2690.37,0.379,1311.44,52,4
41.1,2720.29,0.377,1308.89,50,4
41.2,2728.15,0.537,1313.31,52,4
41.3,2748.5,0.508,1318.04,49,4
41.4,2728.01,0.438,1321.77,48,4
41.5,2719.05,0.329,1316.03,47,4
41.6,2706.74,0.499,1318.17,52,4
41.7,2721.51,0.1,1321.95,51,4
41.8,2731.17,0.33,1324.18,46,4
41.9,2704.98,0.345,1326.06,47,4
42.0,2680.29,0.349,1329.14,46,4
42.1,2677.87,0.506,1333.28,52,4
42.2,2701.28,0.1,1338.34,48,4
42.3,2711.99,0.1,1340.38,52,4
42.4,2709.65,0.1,1335.41,52,4
42.5,2686.75,0.213,1337.45,48,4
42.6,2680.33,0.23,1342.09,52,4
42.7,2681.9,0.165,1339.89,47,4
42.8,2694.38,0.519,1342.48,48,4
42.9,2705.31,0.131,1347.47,51,4
43.0,2703.79,0.421,1345.57,49,4
43.1,2676.96,0.363,1340.97,47,4
43.2,2681.19,0.214,1336.23,48,4
43.3,2659.51,0.628,1338.74,46,4
43.4,2682.13,0.128,1342.91,48,4
43.5,2664.98,0.1,1346.17,51,4
43.6,2671.24,0.1,1350.89,46,4
43.7,2672.19,0.555,1355.34,52,4
43.8,2677.11,0.712,1349.89,48,4
43.9,2695.85,0.574,1352.09,52,4
44.0,2690.33,0.272,1355.32,46,4
44.1,2698.87,0.75,1359.07,52,4
44.2,2703.83,0.426,1363.55,52,4
44.3,2683.7,0.525,1366.29,52,4
44.4,2708.26,0.333,1368.46,47,4
44.5,2731.68,0.283,1370.88,47,4
44.6,2734.7,0.777,1374.05,48,4
44.7,2756.31,0.706,1372.29,52,4
44.8,2770.15,0.793,1374.99,49,4
44.9,2771.4,0.614,1377.29,48,4
45.0,2781.39,0.869,1380.73,50,4
45.1,2770.49,0.803,1376.71,51,4
45.2,2768.15,0.993,1370.94,48,4
45.3,2766.78,0.525,1374.32,47,4
45.4,2765.29,1.116,1378.42,47,4
45.5,2779.86,0.881,1381.28,47,4
45.6,2789.99,0.908,1383.76,51,4
45.7,2783.67,0.854,1387.01,47,4
45.8,2808.37,1.103,1381.33,50,4
45.9,2792.34,0.621,1385.42,49,4
46.0,2805.62,0.597,1389.9,52,4
46.1,2793.69,1.164,1391.94,52,4
46.2,2785.16,1.262,1396.15,50,4
46.3,2772.72,0.967,1398.82,51,4
46.4,2792.85,1.15,1403.81,47,4
46.5,2813.16,1.014,1402.25,48,4
46.6,2838.74,0.853,1406.44,51,4
46.7,2827.56,1.406,1410.79,50,4
46.8,2809.15,0.845,1407.01,52,4
46.9,2808.3,1.07,1408.92,50,4
47.0,2801.55,1.157,1411.35,46,4
47.1,2827.62,1.22,1413.84,49,4
47.2,2823.37,1.298,1418.62,49,4
47.3,2820.03,1.209,1413.35,50,4
47.4,2839.85,1.447,1417.52,47,4
47.5,2827.3,1.281,1420.49,52,4
47.6,2820.84,1.262,1422.91,47,4
47.7,2830.98,1.533,1426.4,47,4
47.8,2835.2,1.459,1430.64,47,4
47.9,2828.07,1.293,1434.1,47,4
48.0,2832.04,1.224,1436.7,47,4
48.1,2848.83,1.041,1433.64,50,4
48.2,2871.8,1.553,1437.3,47,4
48.3,2872.99,1.411,1441.83,49,4
48.4,2874.49,1.079,1436.84,47,4
48.5,2901.75,1.238,1441.46,49,4
48.6,2893.24,1.368,1446.53,49,4
48.7,2878.45,1.084,1444.62,49,4
48.8,2869.22,1.144,1442.24,47,4
48.9,2895.34,0.9,1444.43,51,4
49.0,2886.35,1.204,1447.35,48,4
49.1,2867.44,1.23,1450.52,51,4
49.2,2871.58,1.169,1455.68,49,4
49.3,2869.65,1.481,1458.59,49,4
49.4,2867.07,1.265,1461.86,49,4
49.5,2849.42,1.079,1466.76,46,4
49.6,2838.12,1.363,1470.43,50,4
49.7,2827.58,1.316,1474.2,47,4
49.8,2820.14,1.348,1479.05,51,4
49.9,2824.41,1.365,1480.96,48,4
50.0,2802.4,0.894,1483.96,47,4
50.1,2774.89,0.869,1489.13,51,4
50.2,2797.47,0.804,1483.73,50,4
50.3,2796.36,1.164,1487.03,52,4
50.4,2786.96,0.927,1489.71,51,4
50.5,2780.24,1.169,1493.91,48,4
50.6,2750.95,0.586,1495.89,49,4
50.7,2733.48,0.785,1498.21,49,4
50.8,2740.2,0.541,1502.96,51,4
50.9,2753.43,0.915,1506.79,52,4
51.0,2741.88,0.614,1503.35,46,4
51.1,2761.26,0.732,1507.67,51,4
51.2,2754.76,1.029,1510.41,48,4
51.3,2760.1,0.442,1513.97,52,4
51.4,2775.12,0.877,1517.38,52,4
51.5,2782.94,0.331,1520.26,50,4
51.6,2785.42,0.859,1523.98,46,4
51.7,2807.52,0.363,1528.02,48,4
51.8,2779.13,0.567,1532.55,52,4
51.9,2798.13,0.834,1535.4,47,4
52.0,2802.52,0.438,1538.07,50,4
52.1,2789.98,0.202,1542.59,50,4
52.2,2792.39,0.112,1544.97,47,4
52.3,2802.16,0.728,1547.21,50,4
52.4,2806.56,0.576,1549.19,46,4
52.5,2779.81,0.146,1551.84,47,4
52.6,2759.07,0.39,1556.53,48,4
52.7,2749.43,0.199,1561.21,47,4
52.8,2771.35,0.1,1563.5,51,4
52.9,2750.84,0.494,1565.49,48,4
53.0,2777.94,0.415,1568.12,51,4
53.1,2768.02,0.56,1569.95,48,4
53.2,2760.23,0.253,1573.06,47,4
53.3,2774.25,0.176,1577.78,51,4
53.4,2778.67,0.1,1582.73,50,4
53.5,2784.28,0.246,1587.62,47,4
53.6,2774.11,0.335,1592.38,48,4
53.7,2771.86,0.598,1596.57,49,4
53.8,2778.99,0.1,1600.32,51,4
53.9,2764.65,0.166,1603.3,50,4
54.0,2778.36,0.208,1597.67,46,4
54.1,2807.56,0.589,1601.92,52,4
54.2,2791.01,0.1,1606.02,51,4
54.3,2800.61,0.456,1610.66,49,4
54.4,2814.54,0.255,1613.32,47,4
54.5,2810.2,0.1,1615.79,47,4
54.6,2846.49,0.539,1610.68,49,4
54.7,2833.0,0.1,1614.04,51,4
54.8,2815.65,0.153,1618.62,46,4
54.9,2817.87,0.1,1622.32,47,4
55.0,2843.19,0.429,1624.66,50,4
55.1,2869.63,0.402,1628.11,49,4
55.2,2881.41,0.677,1631.17,50,4
55.3,2868.03,0.636,1633.51,48,4
55.4,2879.13,0.603,1636.04,46,4
55.5,2863.59,0.278,1640.98,52,4
55.6,2850.55,0.703,1644.57,50,4
55.7,2867.17,0.846,1647.68,46,4
55.8,2894.04,0.711,1650.26,51,4
55.9,2891.2,0.772,1655.13,47,4
56.0,2886.92,0.837,1657.31,52,4
56.1,2917.81,0.584,1659.36,50,4
56.2,2946.08,0.931,1662.94,48,4
56.3,2971.55,0.693,1667.03,46,4
56.4,2948.86,0.368,1671.94,48,4
56.5,2976.27,0.66,1675.56,52,4
56.6,2957.59,0.659,1678.18,48,4
56.7,2980.94,0.741,1680.86,48,4
56.8,3008.96,0.465,1685.96,49,4
56.9,2984.38,0.664,1688.03,46,4
57.0,2982.72,1.043,1692.93,46,4
57.1,2978.43,0.551,1697.03,50,4
57.2,2969.94,0.878,1700.86,49,4
57.3,2977.55,0.975,1702.88,49,4
57.4,2988.19,0.738,1705.26,51,4
57.5,3000.94,0.878,1702.68,50,4
57.6,2975.43,1.111,1704.67,49,4
57.7,2974.26,1.301,1709.64,50,4
57.8,2993.7,0.966,1714.58,52,4
57.9,2982.33,1.207,1712.37,46,4
58.0,2957.08,1.405,1717.45,51,4
58.1,2926.73,0.964,1715.83,52,4
58.2,2933.87,0.89,1719.86,46,4
58.3,2909.54,1.113,1723.0,49,4
58.4,2898.7,1.012,1725.62,52,4
58.5,2887.88,0.953,1721.56,48,4
58.6,2873.06,0.999,1726.56,48,4
58.7,2873.09,1.044,1729.04,48,4
58.8,2876.9,1.184,1732.04,48,4
58.9,2877.28,1.201,1736.69,52,4
59.0,2894.12,1.091,1740.61,50,4
59.1,2894.82,1.265,1743.13,51,4
59.2,2874.96,1.13,1746.21,49,4
59.3,2863.87,1.089,1749.17,52,4
59.4,2884.06,0.982,1754.23,51,4
59.5,2857.88,1.114,1756.83,51,4
59.6,2870.47,1.381,1760.73,52,4
59.7,2879.8,1.311,1765.24,49,4
59.8,2870.57,1.088,1769.31,48,4
59.9,2884.96,1.213,1773.43,48,4
60.0,2892.95,0.952,1775.62,47,4
60.1,2891.26,1.544,1777.91,52,4
60.2,2874.08,0.99,1774.53,50,4
60.3,2878.84,1.497,1778.63,50,4
60.4,2860.72,1.219,1773.4,47,4
60.5,2880.7,0.958,1776.71,51,4
60.6,2867.92,1.041,1781.85,52,4
60.7,2894.43,1.363,1784.02,52,4
60.8,2906.37,1.006,1782.46,48,4
60.9,2915.63,1.114,1785.36,46,4
61.0,2939.28,0.864,1790.44,52,4
61.1,2935.54,1.093,1794.16,52,4
61.2,2929.53,1.325,1796.43,52,4
61.3,2923.99,0.834,1790.69,46,4
61.4,2942.27,1.198,1793.97,52,4
61.5,2942.73,1.031,1798.97,46,4
61.6,2961.77,0.811,1797.16,49,4
61.7,2995.93,1.127,1802.21,47,4
61.8,2994.59,0.724,1807.03,49,4
61.9,3019.67,0.908,1803.9,51,4
62.0,3053.29,0.666,1808.38,47,4
62.1,3063.97,0.681,1811.35,52,4
62.2,3079.34,0.637,1815.97,47,4
62.3,3065.79,1.014,1810.46,49,4
62.4,3062.49,0.716,1812.49,49,4
62.5,3054.9,0.363,1807.99,46,4
62.6,3077.15,0.759,1812.42,47,4
62.7,3091.17,0.366,1808.7,46,4
62.8,3077.98,0.764,1811.6,50,4
62.9,3072.59,0.33,1805.88,50,4
63.0,3080.09,0.34,1807.88,46,4
63.1,3098.18,0.791,1811.55,46,4
63.2,3085.07,0.594,1815.33,46,4
63.3,3083.41,0.621,1817.18,47,4
63.4,3104.73,0.451,1821.15,48,4
63.5,3091.95,0.781,1824.55,50,4
63.6,3086.45,0.545,1827.41,48,4
63.7,3081.22,0.733,1832.2,46,4
63.8,3058.77,0.268,1830.28,48,4
63.9,3063.21,0.298,1832.76,51,4
64.0,3089.38,0.494,1835.48,46,4
64.1,3113.06,0.23,1839.2,48,4
64.2,3117.61,0.1,1842.67,49,4
64.3,3127.99,0.574,1846.29,51,4
64.4,3144.13,0.274,1848.26,52,4
64.5,3120.45,0.214,1850.77,51,4
64.6,3097.84,0.1,1855.62,51,4
